"date_time","durafet_temp","p_h","logger","durafet"
2023-04-10 09:55:00,19.1674364562756,7.1475400616526,"madgetech","red"
2023-04-10 09:55:05,19.1649088444401,7.14776311122312,"madgetech","red"
2023-04-10 09:55:10,19.1616943897858,7.14773698124426,"madgetech","red"
2023-04-10 09:55:15,19.1596616577563,7.14805991642963,"madgetech","red"
2023-04-10 09:55:20,19.1569617769259,7.14833421963468,"madgetech","red"
2023-04-10 09:55:25,19.1543632271122,7.14822434051956,"madgetech","red"
2023-04-10 09:55:30,19.1515678635429,7.1483900253342,"madgetech","red"
2023-04-10 09:55:35,19.1497182731983,7.14881441734176,"madgetech","red"
2023-04-10 09:55:40,19.1468809186484,7.14903938169831,"madgetech","red"
2023-04-10 09:55:45,19.1443930903667,7.14847661222458,"madgetech","red"
2023-04-10 09:55:50,19.1421244715023,7.14834503804203,"madgetech","red"
2023-04-10 09:55:55,19.1391578658431,7.14825815469397,"madgetech","red"
2023-04-10 09:56:00,19.1371249501609,7.14859905219831,"madgetech","red"
2023-04-10 09:56:05,19.1341922301658,7.14874918822574,"madgetech","red"
2023-04-10 09:56:10,19.1323729315458,7.14946583108146,"madgetech","red"
2023-04-10 09:56:15,19.129013134274,7.14976769776236,"madgetech","red"
2023-04-10 09:56:20,19.1266708628989,7.14929627409246,"madgetech","red"
2023-04-10 09:56:25,19.1239991701316,7.14933555927919,"madgetech","red"
2023-04-10 09:56:30,19.1216842566555,7.14934295580772,"madgetech","red"
2023-04-10 09:56:35,19.1185101713619,7.14991663421578,"madgetech","red"
2023-04-10 09:56:40,19.1167052194045,7.15031317120297,"madgetech","red"
2023-04-10 09:56:45,19.114326921832,7.1499371796,"madgetech","red"
2023-04-10 09:56:50,19.1117761534718,7.14958449952392,"madgetech","red"
2023-04-10 09:56:55,19.1087342288469,7.1495471376167,"madgetech","red"
2023-04-10 09:57:00,19.1070408409719,7.14999840748968,"madgetech","red"
2023-04-10 09:57:05,19.1047365728248,7.15046030234502,"madgetech","red"
2023-04-10 09:57:10,19.1014456029095,7.15075136494708,"madgetech","red"
2023-04-10 09:57:15,19.0991954058644,7.15099801127527,"madgetech","red"
2023-04-10 09:57:20,19.0968658043541,7.15082548849832,"madgetech","red"
2023-04-10 09:57:25,19.0941023796196,7.15127865163443,"madgetech","red"
2023-04-10 09:57:30,19.0918659493331,7.15132516175827,"madgetech","red"
2023-04-10 09:57:35,19.0898154189131,7.15133204427949,"madgetech","red"
2023-04-10 09:57:40,19.0878715445194,7.15153406703722,"madgetech","red"
2023-04-10 09:57:45,19.0856731615978,7.15115985268254,"madgetech","red"
2023-04-10 09:57:50,19.0828886180723,7.15159145903947,"madgetech","red"
2023-04-10 09:57:55,19.0802031690676,7.15144737180847,"madgetech","red"
2023-04-10 09:58:00,19.0783712800099,7.15131436084391,"madgetech","red"
2023-04-10 09:58:05,19.0758313960561,7.151167492493,"madgetech","red"
2023-04-10 09:58:10,19.0726698932454,7.15128588054719,"madgetech","red"
