Date,Time,J1 diff (mV),J1 oversampled (mV),J2+ (mV),J3 diff (mV),J4 oversampled (mV), J4 (mV), J4+ (mV),J4- (mV), J4+ oversampled (mV),J4- oversampled (mV),Coin battery (mV)
12/19/22,10:58:34,104.06,104.01,34,-36,6.32,6.16,57.72,51.56,57.93,51.61,190
12/19/22,10:58:39,104,104,34,-36,6.3,6.12,57.75,51.63,57.96,51.66,188
12/19/22,10:58:44,104.03,104,34,-36,6.28,6.09,57.69,51.59,57.89,51.61,190
12/19/22,10:58:49,103.97,104.01,34,-36,6.27,6.09,57.69,51.59,57.93,51.66,188
12/19/22,10:58:54,104.03,103.99,34,-36,6.25,6.06,57.66,51.59,57.86,51.61,188
12/19/22,10:58:59,104,103.98,34,-36,6.24,6.03,57.63,51.59,57.9,51.66,188
12/19/22,10:59:04,103.91,103.99,34,-36,6.22,6.06,57.63,51.56,57.83,51.61,188
12/19/22,10:59:09,104.06,104,34,-36,6.21,6.06,57.66,51.59,57.87,51.66,190
12/19/22,10:59:14,103.97,103.98,34,-36,6.19,6.03,57.63,51.59,57.8,51.6,190
12/19/22,10:59:19,103.97,104,34,-36,6.18,6.06,57.66,51.59,57.84,51.66,190
12/19/22,10:59:24,103.97,104.02,34,-36,6.17,6,57.59,51.59,57.77,51.6,190
12/19/22,10:59:29,103.97,104.03,34,-36,6.15,6.06,57.69,51.63,57.8,51.66,188
12/19/22,10:59:34,103.94,104.01,34,-36,6.13,6.03,57.56,51.53,57.73,51.61,188
12/19/22,10:59:39,104.06,104,34,-36,6.12,5.97,57.59,51.63,57.78,51.66,188
12/19/22,10:59:44,103.94,104,34,-36,6.11,5.94,57.5,51.56,57.72,51.6,188
12/19/22,10:59:49,103.94,104.01,34,-36,6.09,5.97,57.59,51.63,57.75,51.66,190
12/19/22,10:59:54,103.91,104.03,34,-36,6.07,5.94,57.5,51.56,57.68,51.6,188
12/19/22,10:59:59,103.94,104.04,34,-36,6.07,5.94,57.56,51.63,57.72,51.65,188
12/19/22,11:00:04,104.03,104.04,34,-36,6.06,5.87,57.47,51.59,57.66,51.6,190
12/19/22,11:00:09,103.97,104.02,34,-36,6.04,5.91,57.5,51.59,57.7,51.66,190
12/19/22,11:00:14,103.94,104.02,34,-36,6.03,5.87,57.47,51.59,57.63,51.6,188
12/19/22,11:00:19,104.06,104.02,34,-36,6.01,5.78,57.44,51.66,57.67,51.66,190
12/19/22,11:00:24,104.12,104.05,34,-36,6.01,5.84,57.41,51.56,57.61,51.6,188
12/19/22,11:00:29,104.06,104.07,34,-36,6,5.87,57.47,51.59,57.65,51.65,190
12/19/22,11:00:34,104.19,104.08,34,-36,5.98,5.84,57.41,51.56,57.58,51.6,188
12/19/22,11:00:39,104.09,104.08,34,-36,5.98,5.84,57.47,51.63,57.63,51.65,188
12/19/22,11:00:44,104.03,104.11,34,-36,5.97,5.78,57.34,51.56,57.56,51.6,190
12/19/22,11:00:49,104.19,104.09,34,-36,5.95,5.81,57.41,51.59,57.61,51.65,190
12/19/22,11:00:54,104.03,104.08,34,-36,5.94,5.81,57.38,51.56,57.53,51.6,190
12/19/22,11:00:59,103.87,104.1,34,-36,5.93,5.78,57.41,51.63,57.58,51.65,190
12/19/22,11:01:04,104.09,104.11,34,-36,5.93,5.78,57.34,51.56,57.52,51.59,188
12/19/22,11:01:09,104.16,104.12,34,-36,5.92,5.78,57.41,51.63,57.57,51.65,188
12/19/22,11:01:14,104.09,104.1,34,-36,5.92,5.75,57.31,51.56,57.51,51.59,190
12/19/22,11:01:19,104.16,104.1,34,-36,5.9,5.75,57.38,51.63,57.55,51.65,188
12/19/22,11:01:24,104.16,104.1,34,-36,5.89,5.78,57.34,51.56,57.49,51.59,188
12/19/22,11:01:29,104.19,104.12,34,-36,5.9,5.78,57.41,51.63,57.54,51.64,188
12/19/22,11:01:34,104.16,104.13,34,-36,5.88,5.75,57.31,51.56,57.47,51.59,190
12/19/22,11:01:39,104.16,104.13,34,-36,5.87,5.72,57.34,51.63,57.51,51.65,190
12/19/22,11:01:44,104.09,104.12,34,-36,5.86,5.69,57.25,51.56,57.46,51.59,190
12/19/22,11:01:49,104.16,104.14,34,-36,5.86,5.75,57.34,51.59,57.5,51.64,190
12/19/22,11:01:54,104.12,104.13,34,-36,5.84,5.66,57.22,51.56,57.44,51.59,190
12/19/22,11:01:59,104,104.14,34,-36,5.84,5.69,57.28,51.59,57.49,51.64,188
12/19/22,11:02:04,104.06,104.15,34,-36,5.84,5.69,57.25,51.56,57.43,51.59,190
12/19/22,11:02:09,104.12,104.15,34,-36,5.83,5.62,57.28,51.66,57.47,51.64,188
12/19/22,11:02:14,104.03,104.12,34,-36,5.82,5.66,57.22,51.56,57.41,51.59,188
12/19/22,11:02:19,104.25,104.12,34,-36,5.81,5.66,57.25,51.59,57.45,51.64,190
12/19/22,11:02:24,104.12,104.12,34,-36,5.8,5.62,57.19,51.56,57.39,51.59,186
12/19/22,11:02:29,104.12,104.12,34,-36,5.8,5.66,57.28,51.63,57.44,51.64,188
12/19/22,11:02:34,104.12,104.12,34,-36,5.8,5.62,57.19,51.56,57.38,51.59,190
12/19/22,11:02:39,104.09,104.15,34,-36,5.79,5.62,57.22,51.59,57.43,51.64,188
12/19/22,11:02:44,104.19,104.14,34,-36,5.78,5.62,57.19,51.56,57.37,51.58,188
12/19/22,11:02:49,104.09,104.13,34,-36,5.78,5.62,57.22,51.59,57.42,51.64,188
12/19/22,11:02:54,104.16,104.15,34,-36,5.77,5.62,57.16,51.53,57.36,51.58,188
12/19/22,11:02:59,104.22,104.13,34,-36,5.77,5.62,57.22,51.59,57.41,51.64,188
12/19/22,11:03:04,104.16,104.16,34,-36,5.77,5.59,57.16,51.56,57.35,51.58,188
12/19/22,11:03:09,104.09,104.16,34,-36,5.77,5.62,57.22,51.59,57.41,51.64,190
12/19/22,11:03:14,104.09,104.16,34,-36,5.76,5.62,57.16,51.53,57.34,51.58,188
12/19/22,11:03:19,104.12,104.15,34,-36,5.76,5.59,57.19,51.59,57.4,51.63,188
12/19/22,11:03:24,104.16,104.12,34,-36,5.76,5.59,57.16,51.56,57.34,51.58,190
12/19/22,11:03:29,104.16,104.12,34,-36,5.76,5.62,57.22,51.59,57.39,51.63,188
12/19/22,11:03:34,104.09,104.14,34,-36,5.75,5.59,57.16,51.56,57.33,51.58,188
12/19/22,11:03:39,104.19,104.14,34,-36,5.75,5.62,57.22,51.59,57.39,51.63,190
12/19/22,11:03:44,104.19,104.12,34,-36,5.74,5.56,57.16,51.59,57.32,51.58,188
12/19/22,11:03:49,104.12,104.11,34,-36,5.74,5.53,57.13,51.59,57.37,51.63,188
12/19/22,11:03:54,104.06,104.11,34,-36,5.72,5.59,57.16,51.56,57.3,51.58,188
12/19/22,11:03:59,104.09,104.11,34,-36,5.73,5.56,57.13,51.56,57.36,51.63,186
12/19/22,11:04:04,104.06,104.13,34,-36,5.72,5.5,57.06,51.56,57.29,51.58,190
12/19/22,11:04:09,104.09,104.11,34,-36,5.71,5.56,57.16,51.59,57.34,51.63,188
12/19/22,11:04:14,104.12,104.12,34,-36,5.7,5.59,57.13,51.53,57.28,51.58,190
12/19/22,11:04:19,103.91,104.09,34,-36,5.69,5.56,57.16,51.59,57.32,51.63,190
12/19/22,11:04:24,104.06,104.1,34,-36,5.68,5.56,57.13,51.56,57.26,51.58,188
12/19/22,11:04:29,103.97,104.12,34,-36,5.69,5.56,57.16,51.59,57.31,51.63,190
12/19/22,11:04:34,104.03,104.1,34,-36,5.67,5.53,57.06,51.53,57.25,51.58,186
12/19/22,11:04:39,104.06,104.08,34,-36,5.66,5.5,57.09,51.59,57.29,51.63,190
12/19/22,11:04:44,103.97,104.08,34,-36,5.66,5.5,57.06,51.56,57.23,51.57,190
12/19/22,11:04:49,103.97,104.07,34,-36,5.65,5.5,57.09,51.59,57.28,51.63,186
12/19/22,11:04:54,103.94,104.06,34,-36,5.65,5.5,57.06,51.56,57.22,51.57,186
12/19/22,11:04:59,104.22,104.06,34,-36,5.63,5.47,57.06,51.59,57.26,51.63,190
12/19/22,11:05:04,104.12,104.07,34,-36,5.63,5.5,57.03,51.53,57.2,51.57,190
12/19/22,11:05:09,104.12,104.07,34,-36,5.63,5.47,57.06,51.59,57.25,51.62,190
12/19/22,11:05:14,104.16,104.07,34,-36,5.61,5.47,57,51.53,57.19,51.57,190
12/19/22,11:05:19,104.03,104.07,34,-36,5.61,5.47,57.03,51.56,57.23,51.62,188
12/19/22,11:05:24,104.09,104.06,34,-36,5.6,5.41,56.94,51.53,57.17,51.57,188
12/19/22,11:05:29,104,104.06,34,-36,5.6,5.44,57,51.56,57.22,51.62,190
12/19/22,11:05:34,104.03,104.05,34,-36,5.59,5.41,56.97,51.56,57.15,51.57,188
12/19/22,11:05:39,104.09,104.05,34,-36,5.58,5.34,56.94,51.59,57.2,51.62,190
12/19/22,11:05:44,104.06,104.04,34,-36,5.58,5.44,56.97,51.53,57.15,51.57,188
12/19/22,11:05:49,103.94,104.03,34,-36,5.57,5.41,57,51.59,57.19,51.62,188
12/19/22,11:05:54,103.91,104.01,34,-36,5.57,5.41,56.94,51.53,57.14,51.56,190
12/19/22,11:05:59,104.03,104.02,34,-36,5.56,5.41,57,51.59,57.18,51.62,186
12/19/22,11:06:04,104,104,34,-36,5.56,5.44,57,51.56,57.12,51.57,190
12/19/22,11:06:09,104.12,104,34,-36,5.55,5.44,57,51.56,57.17,51.62,190
12/19/22,11:06:14,103.91,104.02,34,-36,5.55,5.37,56.91,51.53,57.11,51.57,192
12/19/22,11:06:19,104,104.02,34,-36,5.55,5.37,56.97,51.59,57.17,51.62,190
12/19/22,11:06:24,104.03,104.04,34,-36,5.54,5.41,56.94,51.53,57.11,51.57,190
12/19/22,11:06:29,103.91,104.03,34,-36,5.54,5.34,56.94,51.59,57.16,51.62,190
12/19/22,11:06:34,104.12,104.03,34,-36,5.55,5.44,56.97,51.53,57.11,51.56,190
12/19/22,11:06:39,103.94,104.03,34,-36,5.55,5.41,57,51.59,57.16,51.62,188
12/19/22,11:06:44,104,104.03,34,-36,5.54,5.37,56.91,51.53,57.11,51.56,190
12/19/22,11:06:49,103.97,104.03,34,-36,5.54,5.34,56.94,51.59,57.16,51.61,190
12/19/22,11:06:54,104,104.03,34,-36,5.54,5.34,56.91,51.56,57.1,51.56,190
12/19/22,11:06:59,103.94,104.05,34,-36,5.54,5.41,57,51.59,57.15,51.61,190
12/19/22,11:07:04,104.06,104.07,34,-36,5.54,5.41,56.94,51.53,57.1,51.56,190
12/19/22,11:07:09,104.12,104.05,34,-36,5.54,5.41,56.97,51.56,57.16,51.61,188
12/19/22,11:07:14,104,104.07,34,-36,5.55,5.41,56.94,51.53,57.11,51.56,188
12/19/22,11:07:19,104.09,104.09,34,-36,5.55,5.41,56.97,51.56,57.16,51.61,190
12/19/22,11:07:24,104.09,104.07,34,-36,5.54,5.37,56.91,51.53,57.1,51.56,188
12/19/22,11:07:29,104.09,104.07,34,-36,5.56,5.37,56.94,51.56,57.17,51.61,190
12/19/22,11:07:34,104,104.07,34,-36,5.55,5.37,56.91,51.53,57.11,51.56,188
12/19/22,11:07:39,104.03,104.07,34,-36,5.56,5.34,56.94,51.59,57.17,51.61,188
12/19/22,11:07:44,104.03,104.09,34,-36,5.56,5.44,56.94,51.5,57.12,51.56,190
12/19/22,11:07:49,104.16,104.1,34,-36,5.56,5.41,57,51.59,57.17,51.61,188
12/19/22,11:07:54,104.06,104.1,34,-36,5.56,5.44,56.97,51.53,57.12,51.56,188
12/19/22,11:07:59,104.03,104.11,34,-36,5.58,5.47,57.03,51.56,57.18,51.61,188
12/19/22,11:08:04,104.12,104.13,34,-36,5.57,5.47,56.97,51.5,57.13,51.56,188
12/19/22,11:08:09,104.19,104.14,34,-36,5.58,5.44,57,51.56,57.18,51.61,188
12/19/22,11:08:14,104.06,104.15,34,-36,5.58,5.44,56.97,51.53,57.13,51.56,188
12/19/22,11:08:19,104.06,104.12,34,-36,5.58,5.44,57,51.56,57.19,51.61,190
12/19/22,11:08:24,104.19,104.14,34,-36,5.6,5.44,56.97,51.53,57.15,51.55,186
12/19/22,11:08:29,104.12,104.15,34,-36,5.6,5.47,57.03,51.56,57.2,51.6,190
12/19/22,11:08:34,104.19,104.15,34,-36,5.6,5.41,56.94,51.53,57.15,51.55,190
12/19/22,11:08:39,104.34,104.17,34,-36,5.61,5.47,57.03,51.56,57.22,51.6,188
12/19/22,11:08:44,104.12,104.16,34,-36,5.61,5.44,56.97,51.53,57.16,51.55,190
12/19/22,11:08:49,104.16,104.16,34,-36,5.63,5.47,57.03,51.56,57.23,51.6,190
12/19/22,11:08:54,104.16,104.14,34,-36,5.63,5.44,56.97,51.53,57.18,51.55,188
12/19/22,11:08:59,104.09,104.14,34,-36,5.65,5.47,57.03,51.56,57.25,51.6,190
12/19/22,11:09:04,103.94,104.18,34,-36,5.65,5.5,57.03,51.53,57.2,51.55,188
12/19/22,11:09:09,104.19,104.19,34,-36,5.66,5.44,57.03,51.59,57.26,51.6,190
12/19/22,11:09:14,104.16,104.17,34,-36,5.67,5.5,57.03,51.53,57.22,51.55,188
12/19/22,11:09:19,104.16,104.2,34,-36,5.67,5.56,57.13,51.56,57.28,51.6,190
12/19/22,11:09:24,104.09,104.19,34,-36,5.69,5.47,57,51.53,57.24,51.55,190
12/19/22,11:09:29,104.09,104.18,34,-36,5.69,5.53,57.09,51.56,57.29,51.6,188
12/19/22,11:09:34,104.31,104.18,34,-36,5.7,5.5,57.03,51.53,57.25,51.55,190
12/19/22,11:09:39,104.22,104.21,34,-36,5.71,5.56,57.09,51.53,57.31,51.6,192
12/19/22,11:09:44,104.06,104.22,34,-36,5.72,5.56,57.06,51.5,57.27,51.55,188
12/19/22,11:09:49,104.25,104.23,34,-36,5.73,5.59,57.16,51.56,57.33,51.6,190
12/19/22,11:09:54,104.12,104.23,34,-36,5.73,5.62,57.13,51.5,57.28,51.55,190
12/19/22,11:09:59,104.22,104.24,34,-36,5.75,5.59,57.16,51.56,57.35,51.6,190
12/19/22,11:10:04,104.16,104.25,34,-36,5.76,5.56,57.06,51.5,57.3,51.55,190
12/19/22,11:10:09,104.25,104.27,34,-36,5.77,5.62,57.19,51.56,57.37,51.59,190
12/19/22,11:10:14,104.19,104.27,34,-36,5.78,5.62,57.13,51.5,57.33,51.55,188
12/19/22,11:10:19,104.34,104.28,34,-36,5.78,5.59,57.16,51.56,57.38,51.6,190
12/19/22,11:10:24,104.28,104.26,34,-36,5.8,5.62,57.13,51.5,57.34,51.54,186
12/19/22,11:10:29,104.19,104.27,34,-36,5.81,5.59,57.16,51.56,57.41,51.6,188
12/19/22,11:10:34,104.28,104.27,34,-36,5.81,5.69,57.19,51.5,57.36,51.54,190
12/19/22,11:10:39,104.31,104.29,34,-36,5.83,5.66,57.22,51.56,57.43,51.59,190
12/19/22,11:10:44,104.19,104.28,34,-36,5.84,5.66,57.16,51.5,57.38,51.54,190
12/19/22,11:10:49,104.28,104.28,34,-36,5.85,5.72,57.25,51.53,57.44,51.59,190
12/19/22,11:10:54,104.41,104.29,34,-36,5.85,5.72,57.22,51.5,57.39,51.54,190
12/19/22,11:10:59,104.28,104.3,34,-36,5.87,5.72,57.28,51.56,57.47,51.59,190
12/19/22,11:11:04,104.44,104.29,34,-36,5.87,5.78,57.28,51.5,57.41,51.54,190
12/19/22,11:11:09,104.22,104.32,34,-36,5.9,5.72,57.28,51.56,57.48,51.59,190
12/19/22,11:11:14,104.28,104.33,34,-36,5.9,5.72,57.25,51.53,57.44,51.54,188
12/19/22,11:11:19,104.41,104.32,34,-36,5.9,5.72,57.28,51.56,57.5,51.59,188
12/19/22,11:11:24,104.28,104.34,34,-36,5.92,5.78,57.28,51.5,57.46,51.54,188
12/19/22,11:11:29,104.31,104.33,34,-36,5.93,5.72,57.28,51.56,57.52,51.59,188
12/19/22,11:11:34,104.34,104.32,34,-36,5.94,5.78,57.28,51.5,57.48,51.54,190
12/19/22,11:11:39,104.22,104.32,34,-36,5.95,5.72,57.28,51.56,57.54,51.59,190
12/19/22,11:11:44,104.25,104.33,34,-36,5.95,5.81,57.31,51.5,57.49,51.54,190
12/19/22,11:11:49,104.28,104.36,34,-36,5.96,5.78,57.34,51.56,57.55,51.59,192
12/19/22,11:11:54,104.25,104.36,34,-36,5.97,5.81,57.31,51.5,57.51,51.54,190
12/19/22,11:11:59,104.34,104.35,34,-36,5.98,5.81,57.38,51.56,57.57,51.59,190
12/19/22,11:12:04,104.25,104.35,34,-36,6,5.84,57.34,51.5,57.53,51.53,190
12/19/22,11:12:09,104.37,104.37,34,-36,6.01,5.84,57.41,51.56,57.59,51.59,190
12/19/22,11:12:14,104.31,104.37,34,-36,6.01,5.72,57.28,51.56,57.55,51.53,192
12/19/22,11:12:19,104.28,104.38,34,-36,6.03,5.94,57.47,51.53,57.61,51.58,188
12/19/22,11:12:24,104.34,104.37,34,-36,6.03,5.87,57.38,51.5,57.57,51.53,192
12/19/22,11:12:29,104.41,104.4,34,-36,6.04,5.87,57.41,51.53,57.62,51.59,192
12/19/22,11:12:34,104.41,104.39,34,-36,6.05,5.91,57.41,51.5,57.58,51.54,188
12/19/22,11:12:39,104.47,104.39,34,-36,6.06,5.87,57.44,51.56,57.65,51.58,190
12/19/22,11:12:44,104.34,104.39,34,-36,6.07,5.97,57.47,51.5,57.6,51.53,190
12/19/22,11:12:49,104.37,104.39,34,-36,6.08,5.91,57.47,51.56,57.66,51.59,190
12/19/22,11:12:54,104.22,104.39,34,-36,6.09,5.94,57.44,51.5,57.62,51.53,190
12/19/22,11:12:59,104.28,104.4,34,-36,6.1,5.94,57.5,51.56,57.69,51.59,190
12/19/22,11:13:04,104.44,104.41,34,-36,6.11,5.94,57.44,51.5,57.64,51.53,190
12/19/22,11:13:09,104.34,104.42,34,-36,6.12,5.97,57.5,51.53,57.71,51.58,188
12/19/22,11:13:14,104.25,104.42,34,-36,6.13,5.94,57.44,51.5,57.66,51.53,190
12/19/22,11:13:19,104.34,104.43,34,-36,6.13,6.03,57.56,51.53,57.72,51.58,190
12/19/22,11:13:24,104.37,104.42,34,-36,6.15,6.03,57.5,51.47,57.68,51.53,190
12/19/22,11:13:29,104.47,104.43,34,-36,6.16,6,57.53,51.53,57.75,51.59,188
12/19/22,11:13:34,104.37,104.41,34,-36,6.17,6,57.5,51.5,57.7,51.53,190
12/19/22,11:13:39,104.47,104.43,34,-36,6.17,6,57.53,51.53,57.76,51.58,190
12/19/22,11:13:44,104.5,104.44,34,-36,6.19,6.06,57.56,51.5,57.71,51.52,188
12/19/22,11:13:49,104.37,104.44,34,-36,6.2,6,57.56,51.56,57.78,51.58,190
12/19/22,11:13:54,104.44,104.43,34,-36,6.21,6,57.5,51.5,57.74,51.53,190
12/19/22,11:13:59,104.47,104.43,34,-36,6.22,6.03,57.56,51.53,57.8,51.58,190
12/19/22,11:14:04,104.41,104.45,34,-36,6.22,6,57.5,51.5,57.75,51.52,190
12/19/22,11:14:09,104.44,104.44,34,-36,6.24,6.03,57.59,51.56,57.82,51.58,192
12/19/22,11:14:14,104.47,104.46,34,-36,6.24,6.09,57.56,51.47,57.77,51.52,192
12/19/22,11:14:19,104.41,104.44,34,-36,6.26,6.09,57.66,51.56,57.83,51.58,190
12/19/22,11:14:24,104.5,104.45,34,-36,6.27,6.16,57.63,51.47,57.79,51.53,190
12/19/22,11:14:29,104.53,104.47,34,-36,6.28,6.06,57.66,51.59,57.86,51.58,192
12/19/22,11:14:34,104.5,104.45,34,-36,6.29,6.06,57.56,51.5,57.82,51.53,190
12/19/22,11:14:39,104.53,104.48,34,-36,6.3,6.12,57.66,51.53,57.88,51.58,192
12/19/22,11:14:44,104.53,104.5,34,-36,6.31,6.12,57.59,51.47,57.83,51.52,188
12/19/22,11:14:49,104.41,104.49,34,-36,6.32,6.16,57.69,51.53,57.9,51.58,190
12/19/22,11:14:54,104.5,104.51,34,-36,6.33,6.12,57.63,51.5,57.86,51.52,188
12/19/22,11:14:59,104.53,104.52,34,-36,6.34,6.19,57.72,51.53,57.92,51.58,190
12/19/22,11:15:04,104.66,104.53,34,-36,6.35,6.16,57.66,51.5,57.88,51.52,188
12/19/22,11:15:09,104.47,104.53,34,-36,6.37,6.19,57.72,51.53,57.95,51.58,188
12/19/22,11:15:14,104.5,104.52,34,-36,6.38,6.19,57.69,51.5,57.9,51.52,188
12/19/22,11:15:19,104.37,104.55,34,-36,6.39,6.25,57.81,51.56,57.97,51.58,190
12/19/22,11:15:24,104.47,104.57,34,-36,6.4,6.28,57.75,51.47,57.92,51.52,190
12/19/22,11:15:29,104.56,104.56,34,-36,6.41,6.28,57.81,51.53,57.98,51.58,190
12/19/22,11:15:34,104.56,104.57,34,-36,6.42,6.28,57.75,51.47,57.94,51.52,192
12/19/22,11:15:39,104.59,104.57,34,-36,6.43,6.22,57.75,51.53,58.01,51.58,188
12/19/22,11:15:44,104.53,104.57,34,-36,6.44,6.25,57.75,51.5,57.96,51.52,190
12/19/22,11:15:49,104.56,104.6,34,-36,6.46,6.34,57.88,51.53,58.03,51.57,190
12/19/22,11:15:54,104.59,104.6,34,-36,6.47,6.31,57.81,51.5,57.99,51.52,190
12/19/22,11:15:59,104.66,104.6,34,-36,6.49,6.34,57.88,51.53,58.06,51.57,190
12/19/22,11:16:04,104.56,104.6,34,-36,6.48,6.37,57.84,51.47,58,51.52,190
12/19/22,11:16:09,104.5,104.61,34,-36,6.51,6.34,57.88,51.53,58.08,51.57,188
12/19/22,11:16:14,104.53,104.62,34,-36,6.52,6.28,57.78,51.5,58.04,51.52,192
12/19/22,11:16:19,104.66,104.62,34,-36,6.54,6.34,57.91,51.56,58.1,51.57,190
12/19/22,11:16:24,104.66,104.63,34,-36,6.54,6.31,57.81,51.5,58.05,51.52,188
12/19/22,11:16:29,104.53,104.62,34,-36,6.55,6.37,57.94,51.56,58.12,51.57,192
12/19/22,11:16:34,104.56,104.61,34,-36,6.57,6.37,57.88,51.5,58.09,51.51,192
12/19/22,11:16:39,104.56,104.63,34,-36,6.58,6.41,57.94,51.53,58.15,51.57,192
12/19/22,11:16:44,104.5,104.65,34,-36,6.59,6.41,57.91,51.5,58.11,51.52,192
12/19/22,11:16:49,104.5,104.63,34,-36,6.61,6.44,57.97,51.53,58.18,51.57,190
12/19/22,11:16:54,104.56,104.63,34,-36,6.62,6.47,57.94,51.47,58.13,51.51,190
12/19/22,11:16:59,104.72,104.66,34,-36,6.64,6.44,57.97,51.53,58.2,51.57,192
12/19/22,11:17:04,104.62,104.65,34,-36,6.64,6.47,57.97,51.5,58.16,51.51,192
12/19/22,11:17:09,104.56,104.65,34,-36,6.66,6.47,58.03,51.56,58.23,51.57,192
12/19/22,11:17:14,104.59,104.63,34,-36,6.68,6.53,58,51.47,58.19,51.51,190
12/19/22,11:17:19,104.66,104.66,34,-36,6.68,6.5,58.03,51.53,58.25,51.56,190
12/19/22,11:17:24,104.5,104.67,34,-36,6.7,6.53,58,51.47,58.21,51.51,190
12/19/22,11:17:29,104.69,104.69,34,-36,6.71,6.5,58.03,51.53,58.28,51.57,192
12/19/22,11:17:34,104.72,104.68,34,-36,6.72,6.53,58,51.47,58.23,51.51,190
12/19/22,11:17:39,104.69,104.69,34,-36,6.73,6.5,58.06,51.56,58.3,51.57,188
