Date,Time,J1 diff (mV),J1 oversampled (mV),J2+ (mV),J3 diff (mV),J4 oversampled (mV), J4 (mV), J4+ (mV),J4- (mV), J4+ oversampled (mV),J4- oversampled (mV),Coin battery (mV)
12/16/22,15:16:19,110.03,110.02,34,-36,-8.98,-9.03,42.91,51.94,43.01,51.99,188
12/16/22,15:16:29,110.03,110,34,-36,-8.98,-9.06,42.84,51.91,42.96,51.94,186
12/16/22,15:16:39,109.87,109.94,34,-36,-8.99,-9.03,42.91,51.94,43,51.99,186
12/16/22,15:16:49,109.97,109.96,34,-36,-9,-9.03,42.88,51.91,42.94,51.94,186
12/16/22,15:16:59,109.97,109.96,34,-36,-9.03,-9.09,42.84,51.94,42.96,51.99,188
12/16/22,15:17:09,109.94,109.99,34,-36,-9.03,-9.03,42.84,51.88,42.92,51.94,188
12/16/22,15:17:19,109.84,109.98,34,-36,-9.05,-9.13,42.84,51.97,42.94,51.99,186
12/16/22,15:17:29,110,109.94,34,-36,-9.05,-9.06,42.81,51.88,42.88,51.94,188
12/16/22,15:17:39,109.87,109.92,34,-36,-9.06,-9.06,42.88,51.94,42.93,51.99,186
12/16/22,15:17:49,110.09,109.96,34,-36,-9.06,-9.13,42.78,51.91,42.88,51.94,186
12/16/22,15:17:59,110.06,109.96,34,-36,-9.08,-9.16,42.78,51.94,42.91,51.99,186
12/16/22,15:18:09,109.97,109.94,34,-36,-9.1,-9.19,42.72,51.91,42.85,51.95,186
12/16/22,15:18:19,109.87,109.94,34,-36,-9.11,-9.19,42.75,51.94,42.88,51.99,188
12/16/22,15:18:29,109.87,109.9,34,-36,-9.1,-9.16,42.75,51.91,42.83,51.94,186
12/16/22,15:18:39,109.84,109.94,34,-36,-9.14,-9.22,42.72,51.94,42.85,51.99,188
12/16/22,15:18:49,109.87,109.9,34,-36,-9.15,-9.19,42.69,51.88,42.8,51.95,186
12/16/22,15:18:59,109.87,109.91,34,-36,-9.16,-9.34,42.59,51.94,42.82,51.99,186
12/16/22,15:19:09,109.78,109.9,34,-36,-9.15,-9.19,42.69,51.88,42.78,51.93,188
12/16/22,15:19:19,109.75,109.9,34,-36,-9.18,-9.22,42.72,51.94,42.81,51.99,184
12/16/22,15:19:29,109.87,109.87,34,-36,-9.19,-9.19,42.69,51.88,42.75,51.94,188
12/16/22,15:19:39,109.91,109.87,34,-36,-9.2,-9.31,42.66,51.97,42.79,51.99,186
12/16/22,15:19:49,109.81,109.87,34,-36,-9.21,-9.28,42.63,51.91,42.74,51.94,186
12/16/22,15:19:59,109.94,109.87,34,-36,-9.23,-9.25,42.69,51.94,42.76,51.99,186
12/16/22,15:20:09,109.94,109.88,34,-36,-9.23,-9.28,42.63,51.91,42.71,51.94,188
12/16/22,15:20:19,109.66,109.88,34,-36,-9.24,-9.31,42.66,51.97,42.74,51.99,186
12/16/22,15:20:29,109.78,109.86,34,-36,-9.25,-9.28,42.59,51.88,42.69,51.95,188
12/16/22,15:20:39,109.81,109.88,34,-36,-9.28,-9.34,42.59,51.94,42.72,52,188
12/16/22,15:20:49,109.78,109.86,34,-36,-9.27,-9.31,42.56,51.88,42.67,51.94,186
12/16/22,15:20:59,109.94,109.83,34,-36,-9.29,-9.34,42.63,51.97,42.7,51.99,186
12/16/22,15:21:09,109.72,109.83,34,-36,-9.3,-9.41,42.53,51.94,42.65,51.94,186
12/16/22,15:21:19,109.84,109.79,34,-36,-9.31,-9.38,42.59,51.97,42.68,51.99,188
12/16/22,15:21:29,109.69,109.79,34,-36,-9.32,-9.41,42.5,51.91,42.62,51.94,188
12/16/22,15:21:39,109.81,109.79,34,-36,-9.34,-9.41,42.56,51.97,42.65,51.99,188
12/16/22,15:21:48,109.78,109.77,34,-36,-9.34,-9.38,42.5,51.88,42.6,51.94,184
12/16/22,15:21:58,109.66,109.79,34,-36,-9.36,-9.38,42.56,51.94,42.63,51.99,186
12/16/22,15:22:08,109.84,109.78,34,-36,-9.37,-9.44,42.47,51.91,42.58,51.94,186
12/16/22,15:22:18,109.69,109.79,34,-36,-9.37,-9.41,42.53,51.94,42.61,51.99,186
12/16/22,15:22:28,109.62,109.79,34,-36,-9.39,-9.47,42.44,51.91,42.56,51.94,188
12/16/22,15:22:38,109.75,109.79,34,-36,-9.41,-9.44,42.5,51.94,42.59,51.99,188
12/16/22,15:22:48,109.53,109.76,34,-36,-9.4,-9.47,42.44,51.91,42.54,51.94,188
12/16/22,15:22:58,109.75,109.74,34,-36,-9.42,-9.47,42.47,51.94,42.57,51.99,188
12/16/22,15:23:08,109.75,109.76,34,-36,-9.42,-9.47,42.41,51.88,42.52,51.94,186
12/16/22,15:23:18,109.81,109.74,34,-36,-9.45,-9.47,42.47,51.94,42.54,51.99,188
12/16/22,15:23:28,109.91,109.71,34,-36,-9.45,-9.53,42.38,51.91,42.5,51.95,186
12/16/22,15:23:38,109.72,109.73,34,-36,-9.47,-9.53,42.41,51.94,42.52,51.99,188
12/16/22,15:23:48,109.69,109.7,34,-36,-9.47,-9.5,42.41,51.91,42.47,51.94,188
12/16/22,15:23:58,109.66,109.68,34,-36,-9.49,-9.59,42.38,51.97,42.5,52,186
12/16/22,15:24:08,109.69,109.7,34,-36,-9.5,-9.5,42.41,51.91,42.45,51.95,188
12/16/22,15:24:18,109.69,109.71,34,-36,-9.51,-9.56,42.38,51.94,42.48,51.99,188
12/16/22,15:24:28,109.69,109.7,34,-36,-9.52,-9.63,42.25,51.88,42.43,51.95,184
12/16/22,15:24:38,109.72,109.71,34,-36,-9.53,-9.56,42.34,51.91,42.46,51.99,188
12/16/22,15:24:48,109.66,109.69,34,-36,-9.54,-9.56,42.31,51.88,42.4,51.94,188
12/16/22,15:24:58,109.69,109.73,34,-36,-9.56,-9.56,42.38,51.94,42.44,52,188
12/16/22,15:25:08,109.62,109.73,34,-36,-9.56,-9.66,42.28,51.94,42.39,51.94,186
12/16/22,15:25:18,109.59,109.69,34,-36,-9.58,-9.63,42.34,51.97,42.42,52,188
12/16/22,15:25:28,109.66,109.7,34,-36,-9.58,-9.56,42.31,51.88,42.37,51.95,190
12/16/22,15:25:38,109.53,109.69,34,-36,-9.6,-9.66,42.25,51.91,42.4,52,186
12/16/22,15:25:48,109.59,109.66,34,-36,-9.6,-9.66,42.25,51.91,42.34,51.94,188
12/16/22,15:25:58,109.72,109.66,34,-36,-9.62,-9.66,42.31,51.97,42.38,51.99,188
12/16/22,15:26:08,109.5,109.65,34,-36,-9.63,-9.63,42.25,51.88,42.32,51.95,186
12/16/22,15:26:18,109.62,109.68,34,-36,-9.64,-9.69,42.25,51.94,42.36,52,186
12/16/22,15:26:28,109.69,109.67,34,-36,-9.64,-9.63,42.25,51.88,42.31,51.95,190
12/16/22,15:26:38,109.59,109.63,34,-36,-9.66,-9.72,42.22,51.94,42.34,51.99,186
12/16/22,15:26:48,109.56,109.62,34,-36,-9.65,-9.72,42.19,51.91,42.29,51.94,186
12/16/22,15:26:58,109.62,109.62,34,-36,-9.67,-9.69,42.25,51.94,42.32,51.99,188
12/16/22,15:27:08,109.47,109.62,34,-36,-9.68,-9.78,42.13,51.91,42.27,51.95,188
12/16/22,15:27:18,109.59,109.61,34,-36,-9.69,-9.75,42.19,51.94,42.3,52,186
12/16/22,15:27:28,109.53,109.59,34,-36,-9.7,-9.75,42.13,51.88,42.25,51.94,186
12/16/22,15:27:38,109.66,109.61,34,-36,-9.72,-9.81,42.16,51.97,42.27,52,186
12/16/22,15:27:48,109.62,109.62,34,-36,-9.72,-9.75,42.13,51.88,42.23,51.95,188
12/16/22,15:27:58,109.69,109.58,34,-36,-9.74,-9.81,42.16,51.97,42.25,52,188
12/16/22,15:28:08,109.53,109.59,34,-36,-9.74,-9.81,42.09,51.91,42.21,51.95,186
12/16/22,15:28:18,109.5,109.56,34,-36,-9.76,-9.81,42.13,51.94,42.23,52,184
12/16/22,15:28:28,109.53,109.58,34,-36,-9.75,-9.81,42.09,51.91,42.19,51.94,186
12/16/22,15:28:38,109.5,109.54,34,-36,-9.78,-9.84,42.13,51.97,42.21,51.99,188
12/16/22,15:28:48,109.56,109.56,34,-36,-9.77,-9.84,42.06,51.91,42.17,51.95,188
12/16/22,15:28:58,109.53,109.55,34,-36,-9.8,-9.88,42.09,51.97,42.2,51.99,186
12/16/22,15:29:08,109.44,109.55,34,-36,-9.8,-9.88,42.03,51.91,42.15,51.95,188
12/16/22,15:29:18,109.5,109.59,34,-36,-9.81,-9.81,42.13,51.94,42.18,51.99,188
12/16/22,15:29:28,109.59,109.58,34,-36,-9.82,-9.88,42.03,51.91,42.13,51.95,186
12/16/22,15:29:38,109.41,109.56,34,-36,-9.84,-9.88,42.06,51.94,42.15,51.99,186
12/16/22,15:29:48,109.59,109.54,34,-36,-9.85,-9.88,42,51.88,42.1,51.95,186
12/16/22,15:29:58,109.34,109.51,34,-36,-9.86,-9.91,42.03,51.94,42.14,52,188
12/16/22,15:30:08,109.37,109.47,34,-36,-9.86,-9.88,42.03,51.91,42.09,51.95,186
12/16/22,15:30:18,109.44,109.53,34,-36,-9.88,-9.88,42.06,51.94,42.12,52,188
12/16/22,15:30:28,109.53,109.52,34,-36,-9.88,-9.88,42,51.88,42.07,51.95,186
12/16/22,15:30:38,109.53,109.52,34,-36,-9.9,-9.94,42,51.94,42.1,51.99,184
12/16/22,15:30:48,109.53,109.52,34,-36,-9.9,-9.94,41.94,51.88,42.05,51.95,188
12/16/22,15:30:58,109.66,109.52,34,-36,-9.92,-9.97,41.97,51.94,42.08,52,186
12/16/22,15:31:08,109.53,109.49,34,-36,-9.91,-9.94,41.94,51.88,42.04,51.95,188
12/16/22,15:31:18,109.62,109.55,36,-36,-9.93,-10,41.94,51.94,42.06,52,186
12/16/22,15:31:28,109.53,109.54,34,-36,-9.94,-10,41.91,51.91,42.01,51.95,186
12/16/22,15:31:38,109.53,109.52,34,-36,-9.96,-10.06,41.91,51.97,42.04,52,186
12/16/22,15:31:48,109.5,109.5,34,-36,-9.96,-10.03,41.88,51.91,41.99,51.95,186
12/16/22,15:31:58,109.34,109.49,34,-36,-9.98,-10.03,41.91,51.94,42.02,52,186
12/16/22,15:32:08,109.56,109.51,34,-36,-9.97,-10.03,41.88,51.91,41.98,51.95,184
12/16/22,15:32:18,109.56,109.52,34,-36,-10,-10.03,41.94,51.97,42,52,186
12/16/22,15:32:28,109.44,109.48,34,-36,-10,-10.06,41.84,51.91,41.95,51.95,186
12/16/22,15:32:38,109.5,109.51,34,-36,-10.02,-10.03,41.91,51.94,41.98,52,188
12/16/22,15:32:48,109.47,109.46,34,-36,-10.01,-10.06,41.84,51.91,41.94,51.95,186
12/16/22,15:32:58,109.44,109.46,34,-36,-10.04,-10.09,41.84,51.94,41.96,52,186
12/16/22,15:33:08,109.47,109.46,34,-36,-10.04,-10.13,41.78,51.91,41.92,51.95,188
12/16/22,15:33:18,109.44,109.44,34,-36,-10.05,-10.06,41.88,51.94,41.95,52,188
12/16/22,15:33:28,109.28,109.44,34,-36,-10.05,-10.09,41.78,51.88,41.9,51.95,184
12/16/22,15:33:38,109.37,109.44,34,-36,-10.07,-10.13,41.81,51.94,41.93,52,186
12/16/22,15:33:48,109.37,109.44,34,-36,-10.07,-10.16,41.78,51.94,41.88,51.95,186
12/16/22,15:33:58,109.41,109.44,34,-36,-10.09,-10.13,41.81,51.94,41.91,52,186
12/16/22,15:34:08,109.56,109.44,34,-36,-10.09,-10.06,41.81,51.88,41.86,51.95,186
12/16/22,15:34:18,109.5,109.45,34,-36,-10.11,-10.16,41.78,51.94,41.89,52,186
12/16/22,15:34:28,109.37,109.43,34,-36,-10.1,-10.19,41.72,51.91,41.85,51.95,184
12/16/22,15:34:38,109.34,109.42,34,-36,-10.13,-10.19,41.75,51.94,41.87,52,186
12/16/22,15:34:48,109.41,109.4,34,-36,-10.12,-10.19,41.72,51.91,41.83,51.95,188
12/16/22,15:34:58,109.41,109.4,34,-36,-10.15,-10.22,41.75,51.97,41.85,52,186
12/16/22,15:35:08,109.34,109.37,34,-36,-10.15,-10.22,41.66,51.88,41.8,51.95,186
12/16/22,15:35:18,109.37,109.39,34,-36,-10.16,-10.19,41.75,51.94,41.84,52,188
12/16/22,15:35:28,109.53,109.34,34,-36,-10.17,-10.19,41.72,51.91,41.79,51.95,188
12/16/22,15:35:38,109.41,109.37,34,-36,-10.18,-10.31,41.66,51.97,41.82,52,188
12/16/22,15:35:48,109.31,109.35,34,-36,-10.18,-10.22,41.69,51.91,41.77,51.95,188
12/16/22,15:35:58,109.34,109.37,34,-36,-10.2,-10.22,41.72,51.94,41.8,52,188
12/16/22,15:36:08,109.31,109.35,34,-36,-10.19,-10.28,41.63,51.91,41.76,51.95,188
12/16/22,15:36:18,109.28,109.37,34,-36,-10.22,-10.28,41.69,51.97,41.77,52,186
12/16/22,15:36:28,109.31,109.33,34,-36,-10.22,-10.25,41.66,51.91,41.73,51.95,186
12/16/22,15:36:38,109.34,109.33,34,-36,-10.23,-10.28,41.66,51.94,41.76,52,184
12/16/22,15:36:48,109.28,109.34,34,-36,-10.24,-10.22,41.69,51.91,41.72,51.95,186
12/16/22,15:36:58,109.16,109.33,34,-36,-10.25,-10.31,41.66,51.97,41.75,52,186
12/16/22,15:37:08,109.37,109.35,34,-36,-10.26,-10.31,41.59,51.91,41.7,51.95,186
12/16/22,15:37:18,109.5,109.32,34,-36,-10.27,-10.34,41.63,51.97,41.72,52,186
12/16/22,15:37:28,109.34,109.33,34,-36,-10.27,-10.31,41.56,51.88,41.68,51.95,184
12/16/22,15:37:38,109.37,109.3,34,-36,-10.29,-10.31,41.63,51.94,41.71,52,186
12/16/22,15:37:48,109.22,109.3,34,-36,-10.29,-10.34,41.56,51.91,41.66,51.95,186
12/16/22,15:37:58,109.34,109.32,34,-36,-10.3,-10.38,41.59,51.97,41.7,52,186
12/16/22,15:38:08,109.22,109.3,34,-36,-10.31,-10.38,41.56,51.94,41.65,51.95,188
12/16/22,15:38:18,109.25,109.3,34,-36,-10.33,-10.38,41.59,51.97,41.67,52,188
12/16/22,15:38:28,109.44,109.3,34,-36,-10.32,-10.34,41.56,51.91,41.63,51.95,188
12/16/22,15:38:38,109.37,109.33,34,-36,-10.35,-10.41,41.56,51.97,41.65,52,186
12/16/22,15:38:48,109.37,109.3,34,-36,-10.34,-10.38,41.53,51.91,41.61,51.95,186
12/16/22,15:38:58,109.25,109.31,34,-36,-10.37,-10.44,41.53,51.97,41.63,52,188
12/16/22,15:39:08,109.22,109.28,34,-36,-10.36,-10.38,41.53,51.91,41.59,51.95,188
12/16/22,15:39:18,109.31,109.26,34,-36,-10.38,-10.38,41.56,51.94,41.63,52,184
12/16/22,15:39:28,109.12,109.24,34,-36,-10.38,-10.41,41.5,51.91,41.58,51.95,184
12/16/22,15:39:38,109.22,109.27,34,-36,-10.4,-10.41,41.53,51.94,41.61,52,188
12/16/22,15:39:48,109.19,109.25,34,-36,-10.4,-10.41,41.5,51.91,41.55,51.95,186
12/16/22,15:39:58,109.28,109.25,34,-36,-10.42,-10.47,41.5,51.97,41.59,52,188
12/16/22,15:40:08,109.25,109.25,34,-36,-10.41,-10.47,41.44,51.91,41.54,51.95,188
