"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-15 11:42:55,18.0773262238504,0.10875,8.31359261440872,291.22732622385,0.0577850732606734,-0.37586388492385,8.38648906332117,-0.072896448912454,0,0,-0.00110566943183166,"arduino","+5"
