"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-15 11:30:41,20.9392767947774,0.10883,8.22164107228673,294.089276794777,0.0583529390085542,-0.378725835494777,8.35529184611086,-0.133650773824126,0,0,-0.00363435481416197,"arduino","ideal"
