"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","logger","tolerance"
2022-12-15 10:45:04,21.0574848946093,0.10911,8.21787388634971,294.207484894609,0.0583763937571088,-0.378844043594609,8.35875620588825,-0.140882319538541,0,0,"real-arduino","+1"
2022-12-15 10:45:14,21.0574848946093,0.10915,8.21787388634971,294.207484894609,0.0583763937571088,-0.378844043594609,8.35944141436766,-0.141567528017957,0,0.000685208479415778,"real-arduino","+1"
2022-12-15 10:45:24,21.0512597570433,0.10913,8.21807221655632,294.201259757043,0.0583751585707169,-0.378837818457043,8.3591690438992,-0.141096827342873,0.00622513756601961,0.000412838010946714,"real-arduino","+1"
2022-12-15 10:45:34,21.0637118363827,0.10914,8.21767550525487,294.213711836383,0.05837762930149,-0.378850270536383,8.35919985746882,-0.141524352213946,0.00622694177340222,0.000443651580571469,"real-arduino","+1"
2022-12-15 10:45:44,21.0574848946093,0.10914,8.21787388634971,294.207484894609,0.0583763937571088,-0.378844043594609,8.35927011224781,-0.141396225898102,0,0.000513906359561389,"real-arduino","+1"
2022-12-15 10:45:54,21.0637118363827,0.10914,8.21767550525487,294.213711836383,0.05837762930149,-0.378850270536383,8.35919985746882,-0.141524352213946,0.00622694177340222,0.000443651580571469,"real-arduino","+1"
2022-12-15 10:46:04,21.0637118363827,0.10912,8.21767550525487,294.213711836383,0.05837762930149,-0.378850270536383,8.35885726048022,-0.14118175522535,0.00622694177340222,0.000584153887439598,"real-arduino","+1"
2022-12-15 10:46:14,21.0637118363827,0.10914,8.21767550525487,294.213711836383,0.05837762930149,-0.378850270536383,8.35919985746882,-0.141524352213946,0.0124520793394218,3.08135696247547e-05,"real-arduino","+1"
2022-12-15 10:46:24,21.0637118363827,0.10914,8.21767550525487,294.213711836383,0.05837762930149,-0.378850270536383,8.35919985746882,-0.141524352213946,0,0,"real-arduino","+1"
2022-12-15 10:46:34,21.0637118363827,0.10915,8.21767550525487,294.213711836383,0.05837762930149,-0.378850270536383,8.35937115596312,-0.141695650708243,0.00622694177340222,0.000101043715307725,"real-arduino","+1"
2022-12-15 10:46:43,21.0574848946093,0.10916,8.21787388634971,294.207484894609,0.0583763937571088,-0.378844043594609,8.35961271648752,-0.141738830137809,0.00622694177340222,0.000412859018696921,"real-arduino","+1"
2022-12-15 10:46:53,21.0637118363827,0.10915,8.21767550525487,294.213711836383,0.05837762930149,-0.378850270536383,8.35937115596312,-0.141695650708243,0,0.000513895482892934,"real-arduino","+1"
2022-12-15 10:47:03,21.069940583356,0.10911,8.21747707324482,294.219940583356,0.0583788652040574,-0.378856499283356,8.3586157006944,-0.141138627449577,0.00622874697326026,0.000584156774420919,"real-arduino","+1"
2022-12-15 10:47:13,21.069940583356,0.10915,8.21747707324482,294.219940583356,0.0583788652040574,-0.378856499283356,8.35930088016578,-0.141823806920954,0.00622874697326026,0.000101022696956221,"real-arduino","+1"
2022-12-15 10:47:23,21.069940583356,0.10915,8.21747707324482,294.219940583356,0.0583788652040574,-0.378856499283356,8.35930088016578,-0.141823806920954,0.00622874697326026,7.02757973414236e-05,"real-arduino","+1"
2022-12-15 10:47:33,21.069940583356,0.10915,8.21747707324482,294.219940583356,0.0583788652040574,-0.378856499283356,8.35930088016578,-0.141823806920954,0.0124556887466625,0.000311836321740699,"real-arduino","+1"
2022-12-15 10:47:43,21.0824034968753,0.10916,8.21708005637174,294.232403496875,0.0583813380845391,-0.378868962196875,8.35933156396972,-0.142251507597981,0.0186916604926353,3.95919933939837e-05,"real-arduino","+1"
2022-12-15 10:47:53,21.0761711365221,0.10913,8.21727859029289,294.226171136522,0.058380101465008,-0.378862729836522,8.35888800448585,-0.141609414192958,0.00623055316615861,0.000272303791451378,"real-arduino","+1"
2022-12-15 10:48:03,21.0761711365221,0.10916,8.21727859029289,294.226171136522,0.058380101465008,-0.378862729836522,8.35940187820733,-0.142123287914433,0.00623055316615861,0.000100998041549616,"real-arduino","+1"
2022-12-15 10:48:13,21.0824034968753,0.10912,8.21708005637174,294.232403496875,0.0583813380845391,-0.378868962196875,8.35864641352076,-0.141566357149014,0.012462913519375,0.000654466645020335,"real-arduino","+1"
2022-12-15 10:48:23,21.0824034968753,0.10914,8.21708005637174,294.232403496875,0.0583813380845391,-0.378868962196875,8.35898898874524,-0.141908932373498,0.012462913519375,0.000311891420535559,"real-arduino","+1"
2022-12-15 10:48:33,21.0824034968753,0.10913,8.21708005637174,294.232403496875,0.0583813380845391,-0.378868962196875,8.358817701133,-0.141737644761255,0,0.000513862836726275,"real-arduino","+1"
2022-12-15 10:48:42,21.0886376654105,0.10917,8.21688147145483,294.23863766541,0.0583825750628481,-0.37887519636541,8.35943251629508,-0.142551044840253,0.0124665288883996,0.00054451180922932,"real-arduino","+1"
2022-12-15 10:48:52,21.0948736431232,0.10917,8.21668283551497,294.244873643123,0.0583838124001325,-0.378881432343123,8.35936216357833,-0.142679328063361,0.0187025066010911,3.97146289916606e-05,"real-arduino","+1"
2022-12-15 10:49:02,21.0824034968753,0.10913,8.21708005637174,294.232403496875,0.0583813380845391,-0.378868962196875,8.358817701133,-0.141737644761255,0,0.0001712876122415,"real-arduino","+1"
2022-12-15 10:49:12,21.0948736431232,0.10912,8.21668283551497,294.244873643123,0.0583838124001325,-0.378881432343123,8.35850576181311,-0.141822926298136,0.0124701462478747,0.000483226932130876,"real-arduino","+1"
