"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-15 11:30:41,21.453347707658,0.10883,8.20527535868291,294.603347707658,0.0584549405128333,-0.379239906407658,8.3495065109254,-0.144231152242485,0,0,-0.00362418595742398,"real-arduino","+1"
