"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-15 11:30:41,19.1993508669195,0.10883,8.27737030689332,292.34935086692,0.0580077044163439,-0.37698590956692,8.37502387751857,-0.0976535706252548,0,0,-0.00350594649240676,"real-arduino","+1"
