"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-14 18:19:51,21.0308327960433,0.1076,8.21872305705614,294.180832796043,0.0583711054708475,-0.378817391496043,8.33318792872574,-0.1144648716696,0,0,-0.00120746359406176,"arduino","-5"
