"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-15 11:30:41,19.7618507101769,0.10883,8.25929579791887,292.911850710177,0.058119315146948,-0.377548409410177,8.36861907578272,-0.109323277863851,0,0,-0.00347866348021775,"arduino","+5"
