Date,Time,J1 (mV),J1 oversampled mean (mV),J1 oversampled mean,J1 oversampled min,J1 oversampled max,J1 oversampled sd,J2+ (mV),J3 (mV),J4+ (mV),J4+ oversampled mean (mV),J4+ oversampled mean,J4+ oversampled min,J4+ oversampled max,J4+ oversampled sd,J4- (mV),J4- oversampled mean (mV),J4- oversampled mean,J4- oversampled min,J4- oversampled max,J4- oversampled sd
4/11/2023,14:55:0,105.78,105.87,3388.00,3381,3397,3.57,34.00,-36.00,32.25,32.25,1032.00,1030,1035,0.98,51.50,51.50,1648.00,1647,1650,0.77
4/11/2023,14:55:15,106.09,105.97,3391.00,3383,3401,3.81,34.00,-36.00,32.22,32.25,1032.00,1030,1036,1.16,51.53,51.53,1649.00,1646,1651,0.82
4/11/2023,14:55:30,106.09,106.06,3394.00,3385,3403,3.66,34.00,-36.00,32.22,32.25,1032.00,1030,1036,1.04,51.50,51.50,1648.00,1647,1650,0.74
4/11/2023,14:55:45,106.19,106.12,3396.00,3387,3405,3.54,34.00,-36.00,32.22,32.25,1032.00,1030,1035,1.20,51.53,51.50,1648.00,1647,1650,1.06
4/11/2023,14:56:0,105.94,106.19,3398.00,3389,3409,3.83,34.00,-36.00,32.25,32.25,1032.00,1030,1036,1.02,51.28,51.50,1648.00,1647,1650,0.85
4/11/2023,14:56:15,106.06,106.22,3399.00,3389,3411,3.83,34.00,-36.00,32.25,32.25,1032.00,1029,1036,1.20,51.53,51.53,1649.00,1647,1651,0.76
4/11/2023,14:56:30,106.12,106.31,3402.00,3394,3411,3.48,34.00,-36.00,32.25,32.25,1032.00,1030,1035,1.00,51.50,51.50,1648.00,1648,1650,0.91
4/11/2023,14:56:45,106.34,106.28,3401.00,3394,3410,3.61,34.00,-36.00,32.25,32.25,1032.00,1031,1035,0.99,51.56,51.50,1648.00,1647,1650,1.13
4/11/2023,14:57:0,106.37,106.34,3403.00,3394,3413,3.75,33.50,-36.00,32.22,32.25,1032.00,1030,1035,1.03,51.53,51.50,1648.00,1648,1650,1.00
4/11/2023,14:57:15,106.25,106.41,3405.00,3397,3415,3.33,34.00,-36.00,32.19,32.25,1032.00,1030,1036,1.23,51.53,51.53,1649.00,1647,1651,0.75
4/11/2023,14:57:30,106.50,106.41,3405.00,3397,3413,3.49,34.00,-36.00,32.25,32.25,1032.00,1030,1036,0.97,51.53,51.50,1648.00,1647,1650,1.03
4/11/2023,14:57:45,106.50,106.44,3406.00,3396,3416,3.69,34.00,-36.00,32.22,32.25,1032.00,1030,1036,1.04,51.53,51.50,1648.00,1648,1650,1.13
4/11/2023,14:58:0,106.25,106.47,3407.00,3399,3416,3.25,34.00,-36.00,32.28,32.25,1032.00,1030,1035,1.07,51.53,51.53,1649.00,1648,1650,0.55
4/11/2023,14:58:15,106.50,106.47,3407.00,3399,3416,3.55,34.00,-36.00,32.22,32.25,1032.00,1030,1036,1.20,51.56,51.53,1649.00,1647,1651,0.97
4/11/2023,14:58:30,106.37,106.47,3407.00,3399,3416,3.73,34.00,-36.00,32.25,32.25,1032.00,1028,1035,1.09,51.50,51.53,1649.00,1648,1650,0.56
4/11/2023,14:58:45,106.41,106.50,3408.00,3400,3416,3.72,34.00,-36.00,32.25,32.25,1032.00,1030,1036,1.20,51.28,51.53,1649.00,1647,1651,1.05
4/11/2023,14:59:0,106.31,106.47,3407.00,3397,3417,3.69,34.00,-36.00,32.25,32.25,1032.00,1030,1035,0.94,51.53,51.53,1649.00,1648,1650,0.59
4/11/2023,14:59:15,106.44,106.50,3408.00,3399,3419,3.78,34.00,-36.00,32.28,32.25,1032.00,1030,1035,0.94,51.53,51.53,1649.00,1647,1651,0.91
