"period","logger","mean_temp","sd_temp","mean_ph","sd_ph","mean_diff_t","sd_diff_t","mean_diff_p","sd_diff_p"
"1","arduino",-19.2313389121339,0.0389770212479894,106.465648535565,0.0698159187316949,1.68429171548117,0.0335598322827018,32.1134453556485,0.133255923007478
"1","madgetech",-20.9152730833333,0.0602579000712538,74.3527068333333,0.097808951015318,-1.68373141666667,0.033798005407609,-32.1108765,0.133482647571741
"2","arduino",-19.3810616438356,0.0231661331796685,74.6056849315069,0.0321915985335684,1.41436246575342,0.0202610748150751,-31.9298087671233,0.248095953496686
"2","madgetech",-20.7956331958763,0.0280005283033802,106.534353676976,0.253345801048383,-1.41467099656357,0.0201931836921309,31.9285117525773,0.247908083312637
