"date_time","durafet_temp","p_h","logger","durafet","hobo_temp","diff_temp"
2023-04-09 16:05:15,-0.107399882673194,9.46766716842401,"arduino","green",4.395,4.50239988267319
2023-04-09 16:05:45,-0.107399882673194,9.46766716842401,"arduino","green",4.395,4.50239988267319
2023-04-09 16:06:15,-0.107399882673194,9.46822091021175,"arduino","green",4.405,4.51239988267319
2023-04-09 16:06:45,-0.107399882673194,9.46822091021175,"arduino","green",4.405,4.51239988267319
2023-04-09 16:07:15,-0.107399882673194,9.46951297438314,"arduino","green",4.427,4.53439988267319
2023-04-09 16:07:45,-0.107399882673194,9.46951297438314,"arduino","green",4.405,4.51239988267319
2023-04-09 16:08:15,-0.107399882673194,9.47006671617088,"arduino","green",4.395,4.50239988267319
2023-04-09 16:08:45,-0.113962681049017,9.47017320287279,"arduino","green",4.416,4.52996268104902
2023-04-09 16:09:15,-0.113962681049017,9.47072695797048,"arduino","green",4.405,4.51896268104902
2023-04-09 16:09:45,-0.107399882673194,9.47062045795862,"arduino","green",4.405,4.51239988267319
2023-04-09 16:10:15,-0.107399882673194,9.47062045795862,"arduino","green",4.384,4.49139988267319
2023-04-09 16:10:45,-0.113962681049017,9.47128071306816,"arduino","green",4.395,4.50896268104902
2023-04-09 16:11:15,-0.113962681049017,9.47183446816585,"arduino","green",4.416,4.52996268104902
2023-04-09 16:11:45,-0.116149779682922,9.47186997005146,"arduino","green",4.405,4.52114977968292
2023-04-09 16:12:15,-0.116149779682922,9.47131621051799,"arduino","green",4.416,4.53214977968292
2023-04-09 16:12:45,-0.116149779682922,9.47131621051799,"arduino","green",4.405,4.52114977968292
2023-04-09 16:13:15,-0.122709573883755,9.4714226819052,"arduino","green",4.395,4.51770957388375
2023-04-09 16:13:45,-0.122709573883755,9.47197645474337,"arduino","green",4.395,4.51770957388375
2023-04-09 16:14:15,-0.122709573883755,9.47197645474337,"arduino","green",4.405,4.52770957388376
2023-04-09 16:14:45,-0.129267116691951,9.4720829080029,"arduino","green",4.416,4.54526711669195
2023-04-09 16:15:15,-0.129267116691951,9.4720829080029,"arduino","green",4.427,4.55626711669195
2023-04-09 16:15:45,-0.129267116691951,9.47263669414185,"arduino","green",4.416,4.54526711669195
2023-04-09 16:16:15,-0.135822409596086,9.47274312928513,"arduino","green",4.405,4.54082240959609
2023-04-09 16:16:45,-0.135822409596086,9.47329692872094,"arduino","green",4.395,4.53082240959609
2023-04-09 16:17:15,-0.135822409596086,9.47329692872094,"arduino","green",4.416,4.55182240959609
2023-04-09 16:17:45,-0.135822409596086,9.47274312928513,"arduino","green",4.416,4.55182240959609
2023-04-09 16:18:15,-0.142375454083215,9.47284953303062,"arduino","green",4.416,4.55837545408322
2023-04-09 16:18:45,-0.142375454083215,9.47340334575936,"arduino","green",4.427,4.56937545408321
2023-04-09 16:19:15,-0.142375454083215,9.47284953303062,"arduino","green",4.416,4.55837545408322
2023-04-09 16:19:45,-0.142375454083215,9.47284953303062,"arduino","green",4.427,4.56937545408321
2023-04-09 16:20:15,-0.142375454083215,9.47340334575936,"arduino","green",4.427,4.56937545408321
2023-04-09 16:20:45,-0.142375454083215,9.47414176273102,"arduino","green",4.427,4.56937545408321
2023-04-09 16:21:15,-0.142375454083215,9.47414176273102,"arduino","green",4.437,4.57937545408322
2023-04-09 16:21:45,-0.142375454083215,9.47414176273102,"arduino","green",4.448,4.59037545408322
2023-04-09 16:22:15,-0.142375454083215,9.47469557545977,"arduino","green",4.427,4.56937545408321
2023-04-09 16:22:45,-0.142375454083215,9.47524938818851,"arduino","green",4.416,4.55837545408322
2023-04-09 16:23:15,-0.148926251639244,9.47535581814118,"arduino","green",4.437,4.58592625163924
2023-04-09 16:23:45,-0.148926251639244,9.47535581814118,"arduino","green",4.416,4.56492625163924
2023-04-09 16:24:15,-0.148926251639244,9.47590964415894,"arduino","green",4.416,4.56492625163924
2023-04-09 16:24:45,-0.155474803748196,9.47546221671754,"arduino","green",4.416,4.5714748037482
2023-04-09 16:25:15,-0.155474803748196,9.4760160560204,"arduino","green",4.405,4.5604748037482
2023-04-09 16:25:45,-0.162021111893005,9.47667628910488,"arduino","green",4.395,4.557021111893
2023-04-09 16:26:15,-0.168565177555084,9.47678265154078,"arduino","green",4.373,4.54156517755508
2023-04-09 16:26:45,-0.168565177555084,9.47678265154078,"arduino","green",4.373,4.54156517755508
2023-04-09 16:27:15,-0.177287112688936,9.4769244193951,"arduino","green",4.373,4.55028711268894
2023-04-09 16:27:45,-0.183825951643987,9.47758460559191,"arduino","green",4.352,4.53582595164399
2023-04-09 16:28:15,-0.196896918363549,9.47779711703086,"arduino","green",4.362,4.55889691836355
2023-04-09 16:28:45,-0.203429049076998,9.47790332586947,"arduino","green",4.362,4.565429049077
2023-04-09 16:29:15,-0.209958946656443,9.47800950347963,"arduino","green",4.33,4.53995894665644
2023-04-09 16:29:45,-0.216486612572744,9.478669612989,"arduino","green",4.33,4.54648661257274
2023-04-09 16:30:15,-0.223012048295425,9.47877574144421,"arduino","green",4.319,4.54201204829543
2023-04-09 16:30:45,-0.229535255292432,9.47888183872423,"arduino","green",4.309,4.53853525529243
2023-04-09 16:31:15,-0.238229400250055,9.47902325330241,"arduino","green",4.298,4.53622940025005
2023-04-09 16:31:45,-0.244747412588362,9.47912927791428,"arduino","green",4.298,4.54274741258836
