"date_time","logger","durafet","v1","v2","v3","v4","durafet_temp","p_h","hobo_temp","diff_temp"
2023-04-08 01:00:30,"arduino","red",78.97,36.25,34.25,-12.75,20.0286253591848,7.71454270772018,20.203,0.174374640815198
2023-04-08 01:00:30,"madgetech","green",110.46878,35.94088,-35.5951,-14.06986,19.3105000062826,8.83717944848594,20.203,0.892499993717401
2023-04-08 01:01:00,"arduino","red",78.97,36.25,34.5,-12.75,20.0286253591848,7.71454270772018,20.203,0.174374640815198
2023-04-08 01:01:00,"madgetech","green",110.47074,35.93956,-35.59486,-14.07144,19.31165703686,8.83719820115921,20.203,0.891342963139998
2023-04-08 01:01:30,"arduino","red",78.94,36.25,34.5,-12.75,20.0286253591848,7.71402699789539,20.203,0.174374640815198
2023-04-08 01:01:30,"madgetech","green",110.45192,35.9398,-35.5953,-14.07564,19.313923023774,8.83684446694416,20.203,0.889076976226001
2023-04-08 01:02:00,"arduino","red",78.94,36.25,34.5,-12.75,20.0286253591848,7.71402699789539,20.214,0.185374640815198
2023-04-08 01:02:00,"madgetech","green",110.46758,35.94024,-35.59494,-14.07666,19.3143908562125,8.83710825111706,20.214,0.899609143787497
2023-04-08 01:02:30,"arduino","red",78.97,36.25,34.5,-12.78,20.0460331291171,7.71438390383616,20.214,0.1679668708829
2023-04-08 01:02:30,"madgetech","green",110.43082,35.94046,-35.59458,-14.07826,19.3152263634567,8.83646394531991,20.214,0.8987736365433
2023-04-08 01:03:00,"arduino","red",78.97,36.25,34.5,-12.78,20.0460331291171,7.71438390383616,20.203,0.156966870882901
2023-04-08 01:03:00,"madgetech","green",110.45366,35.94014,-35.59546,-14.08034,19.3164436032924,8.83684172699001,20.203,0.886556396707601
2023-04-08 01:03:30,"arduino","red",78.94,36.25,34.5,-12.78,20.0460331291171,7.71386822463033,20.203,0.156966870882901
2023-04-08 01:03:30,"madgetech","green",110.42816,35.94072,-35.5944,-14.0834,19.318007236776,8.83638200847741,20.203,0.884992763223998
2023-04-08 01:04:00,"arduino","red",78.94,36.25,34.5,-12.78,20.0460331291171,7.71386822463033,20.214,0.1679668708829
2023-04-08 01:04:00,"madgetech","green",110.39758,35.93998,-35.59506,-14.08534,19.3192382494003,8.83583907343565,20.214,0.894761750599699
2023-04-08 01:04:30,"arduino","red",78.94,36.25,34.5,-12.78,20.0460331291171,7.71386822463033,20.214,0.1679668708829
2023-04-08 01:04:30,"madgetech","green",110.4316,35.94028,-35.595,-14.08794,19.3206087064588,8.83640751681844,20.214,0.8933912935412
2023-04-08 01:05:00,"arduino","red",78.94,36.25,34.25,-12.78,20.0460331291171,7.71386822463033,20.203,0.156966870882901
2023-04-08 01:05:00,"madgetech","green",110.44738,35.94012,-35.59446,-14.09014,19.3218579601715,8.83666321916697,20.203,0.8811420398285
2023-04-08 01:05:30,"arduino","red",78.91,36.25,34.5,-12.78,20.0460331291171,7.7133525454245,20.203,0.156966870882901
2023-04-08 01:05:30,"madgetech","green",110.44236,35.93968,-35.5952,-14.09102,19.3224390833778,8.83656917131821,20.203,0.880560916622198
2023-04-08 01:06:00,"arduino","red",78.94,36.25,34,-12.78,20.0460331291171,7.71386822463033,20.193,0.146966870882903
2023-04-08 01:06:00,"madgetech","green",110.45406,35.94066,-35.59472,-14.09208,19.3228121979884,8.83676593993816,20.193,0.8701878020116
2023-04-08 01:06:30,"arduino","red",78.94,36.25,34.75,-12.78,20.0460331291171,7.71386822463033,20.214,0.1679668708829
2023-04-08 01:06:30,"madgetech","green",110.40046,35.94004,-35.59498,-14.09306,19.3234875426026,8.83583354952227,20.214,0.890512457397399
2023-04-08 01:07:00,"arduino","red",78.91,36.25,34.5,-12.78,20.0460331291171,7.7133525454245,20.203,0.156966870882901
2023-04-08 01:07:00,"madgetech","green",110.4189,35.94024,-35.5949,-14.09588,19.3250014053364,8.83613165352379,20.203,0.877998594663598
2023-04-08 01:07:30,"arduino","red",78.94,36.25,34.25,-12.78,20.0460331291171,7.71386822463033,20.203,0.156966870882901
2023-04-08 01:07:30,"madgetech","green",110.43518,35.94042,-35.59442,-14.0981,19.3261883554234,8.83639677776265,20.203,0.876811644576598
2023-04-08 01:08:00,"arduino","red",78.94,36.25,34,-12.78,20.0460331291171,7.71386822463033,20.193,0.146966870882903
2023-04-08 01:08:00,"madgetech","green",110.40454,35.94046,-35.59498,-14.101,19.3277812500598,8.83584812715194,20.193,0.865218749940201
2023-04-08 01:08:30,"arduino","red",78.91,36.25,34,-12.78,20.0460331291171,7.7133525454245,20.203,0.156966870882901
2023-04-08 01:08:30,"madgetech","green",110.39282,35.94036,-35.59502,-14.10204,19.3283773055405,8.83563843808428,20.203,0.8746226944595
2023-04-08 01:09:00,"arduino","red",78.91,36.25,34.5,-12.78,20.0460331291171,7.7133525454245,20.193,0.146966870882903
2023-04-08 01:09:00,"madgetech","green",110.4163,35.9399,-35.59488,-14.10398,19.3295485104467,8.83602783181049,20.193,0.863451489553302
2023-04-08 01:09:30,"arduino","red",78.91,36.25,34.5,-12.78,20.0460331291171,7.7133525454245,20.235,0.188966870882901
2023-04-08 01:09:30,"madgetech","green",110.40018,35.9394,-35.59494,-14.10606,19.3308058224465,8.83573374358033,20.235,0.904194177553499
2023-04-08 01:10:00,"arduino","red",78.91,36.25,34.5,-12.78,20.0460331291171,7.7133525454245,20.214,0.1679668708829
2023-04-08 01:10:00,"madgetech","green",110.42498,35.94072,-35.5943,-14.1063,19.3306522129382,8.83616307465651,20.214,0.883347787061798
2023-04-08 01:10:30,"arduino","red",78.91,36.25,34.5,-12.78,20.0460331291171,7.7133525454245,20.214,0.1679668708829
