"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-15 11:30:41,21.122047707658,0.10883,8.21581733130341,294.272047707658,0.0583892042544282,-0.378908606407658,8.35323263325117,-0.137415301947758,0,0,-0.00363007688667238,"real-arduino","-1"
