"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-15 11:30:41,21.287697707658,0.10883,8.21054402488852,294.437697707658,0.0584220723836308,-0.379074256407658,8.35136852393418,-0.140824499045657,0,0,-0.00362712925555719,"real-arduino","ideal"
