"date_time","durafet_temp","p_h","logger","tolerance"
2022-12-15 14:30:44,9.30590503065556,7.90195463216739,"madgetech","-1"
2022-12-15 14:35:44,9.20764779786253,7.90383736098661,"madgetech","-1"
2022-12-15 14:40:44,9.13127706203697,7.90505820343214,"madgetech","-1"
2022-12-15 14:45:44,9.05488976446351,7.90632416466108,"madgetech","-1"
2022-12-15 14:50:44,8.9613900973434,7.90537375219775,"madgetech","-1"
2022-12-15 14:55:44,8.91425537271764,7.90145857937329,"madgetech","-1"
2022-12-15 15:00:44,8.86915728719683,7.90156842458329,"madgetech","-1"
2022-12-15 15:05:44,8.82313086294669,7.90150613256357,"madgetech","-1"
2022-12-15 15:10:44,8.77683632709576,7.90068929732788,"madgetech","-1"
2022-12-15 15:15:44,8.73603299471154,7.90138017580958,"madgetech","-1"
2022-12-15 15:20:44,8.69797618282762,7.90354396989061,"madgetech","-1"
2022-12-15 15:25:44,8.66483956587238,7.90380522463664,"madgetech","-1"
2022-12-15 15:30:44,8.63414730922169,7.90456359228697,"madgetech","-1"
2022-12-15 15:35:44,8.60854761973748,7.90482387231215,"madgetech","-1"
2022-12-15 15:40:44,8.58687416522466,7.90538880164472,"madgetech","-1"
2022-12-15 15:45:44,8.56758315196618,7.90535782552071,"madgetech","-1"
2022-12-15 15:50:44,8.55098221010767,7.90612782234161,"madgetech","-1"
2022-12-15 15:55:44,8.536689478923,7.9068797840007,"madgetech","-1"
2022-12-15 16:00:44,8.52500846735523,7.90727923229763,"madgetech","-1"
2022-12-15 16:05:44,8.51562576213133,7.90761129627776,"madgetech","-1"
2022-12-15 16:10:44,8.50805353024653,7.90897386095678,"madgetech","-1"
2022-12-15 16:15:44,8.50187719799311,7.90841657728995,"madgetech","-1"
2022-12-15 16:20:44,8.49607858774263,7.90694961744945,"madgetech","-1"
2022-12-15 16:25:44,8.4917244663063,7.90566223405147,"madgetech","-1"
2022-12-15 16:30:44,8.48720499558585,7.90483495695155,"madgetech","-1"
2022-12-15 16:35:44,8.48346238346784,7.9055974201927,"madgetech","-1"
2022-12-15 16:40:44,8.48080440207135,7.90715486333028,"madgetech","-1"
2022-12-15 16:45:44,8.4776985369746,7.91499316839261,"madgetech","-1"
2022-12-15 16:50:44,8.47464235844018,7.92077565127316,"madgetech","-1"
2022-12-15 16:55:44,8.47207891348157,7.92269273911041,"madgetech","-1"
2022-12-15 17:00:44,8.46997209134061,7.92322469642664,"madgetech","-1"
2022-12-15 17:05:44,8.46876976693292,7.92224986574227,"madgetech","-1"
2022-12-15 17:10:44,8.46658498184444,7.92391616264089,"madgetech","-1"
2022-12-15 17:15:44,8.46418311936647,7.92580375986707,"madgetech","-1"
2022-12-15 17:20:44,8.4614959629664,7.92414903482778,"madgetech","-1"
2022-12-15 17:25:44,8.45945323021406,7.9207821408015,"madgetech","-1"
2022-12-15 17:30:44,8.45716812736459,7.91894175680703,"madgetech","-1"
2022-12-15 17:35:44,8.45526251835387,7.91747652000516,"madgetech","-1"
