"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-16 15:17:49,19.3182493246396,0.10996,8.27354513991719,292.46824932464,0.0580312961451113,-0.37710480802464,8.39314026015721,-0.119595120240023,0.0172129489463977,0.00019736720955521,0,"real-arduino","+1"
