"date_time","omegas_temp_raw.durafet","p_h","logger","durafet"
2023-04-07 16:08:00,13.3669588082302,8.4080347391527,"madgetech","green"
2023-04-07 16:08:30,13.3473652194847,8.41834274554363,"madgetech","green"
2023-04-07 16:09:00,13.3236958707054,8.42690240515412,"madgetech","green"
2023-04-07 16:09:30,13.2959257346833,8.43536324305285,"madgetech","green"
2023-04-07 16:10:00,13.2662534085437,8.44215803809278,"madgetech","green"
2023-04-07 16:10:30,13.2351304800089,8.44765622643139,"madgetech","green"
2023-04-07 16:11:00,13.2020120521479,8.45340397413987,"madgetech","green"
2023-04-07 16:11:30,13.1677872554544,8.45827946297454,"madgetech","green"
2023-04-07 16:12:00,13.1336873956064,8.46244657683115,"madgetech","green"
2023-04-07 16:12:30,13.1000219251667,8.46613481437864,"madgetech","green"
2023-04-07 16:13:00,13.0684780013673,8.46982842956087,"madgetech","green"
2023-04-07 16:13:30,13.0379833539878,8.47211589163019,"madgetech","green"
2023-04-07 16:14:00,13.0086123759056,8.47505679414029,"madgetech","green"
2023-04-07 16:14:30,12.9808179452522,8.47786733309627,"madgetech","green"
2023-04-07 16:15:00,12.9536120102557,8.47979832011363,"madgetech","green"
2023-04-07 16:15:30,12.9275102221021,8.48136193537094,"madgetech","green"
2023-04-07 16:16:00,12.9024610620244,8.48313692185221,"madgetech","green"
2023-04-07 16:16:30,12.8785136566088,8.4851717074892,"madgetech","green"
2023-04-07 16:17:00,12.8555349603596,8.48633135330579,"madgetech","green"
2023-04-07 16:17:30,12.8336612399882,8.48773621496215,"madgetech","green"
2023-04-07 16:18:00,12.8125278032395,8.48977916720859,"madgetech","green"
2023-04-07 16:18:30,12.7922442139311,8.49070740389481,"madgetech","green"
2023-04-07 16:19:00,12.7724235570621,8.49167107721079,"madgetech","green"
2023-04-07 16:19:30,12.7540904951319,8.49265217423469,"madgetech","green"
2023-04-07 16:20:00,12.7358402366427,8.4936454420812,"madgetech","green"
2023-04-07 16:20:30,12.7181776274306,8.49404677368477,"madgetech","green"
2023-04-07 16:21:00,12.7020027403241,8.49502292715273,"madgetech","green"
2023-04-07 16:21:30,12.6864879172226,8.49610334880134,"madgetech","green"
2023-04-07 16:22:00,12.6720370732914,8.49597904188217,"madgetech","green"
2023-04-07 16:22:30,12.6575246096004,8.4963911785082,"madgetech","green"
2023-04-07 16:23:00,12.6443629946924,8.49756646139667,"madgetech","green"
2023-04-07 16:23:30,12.6323551067788,8.49822069953725,"madgetech","green"
2023-04-07 16:24:00,12.620630058283,8.49817600722726,"madgetech","green"
2023-04-07 16:24:30,12.6095761256259,8.49892071784464,"madgetech","green"
2023-04-07 16:25:00,12.5998866767276,8.49897663383405,"madgetech","green"
2023-04-07 16:25:30,12.5900054852567,8.49999437338199,"madgetech","green"
2023-04-07 16:26:00,12.5810031089192,8.5001767664798,"madgetech","green"
2023-04-07 16:26:30,12.5724423626799,8.50047729474693,"madgetech","green"
2023-04-07 16:27:00,12.564927042338,8.50079975070141,"madgetech","green"
2023-04-07 16:27:30,12.5575720122427,8.5003808195386,"madgetech","green"
2023-04-07 16:28:00,12.5504187079669,8.50107711210659,"madgetech","green"
2023-04-07 16:28:30,12.5444752429412,8.50081500433286,"madgetech","green"
2023-04-07 16:29:00,12.5386668530801,8.50184821645138,"madgetech","green"
2023-04-07 16:29:30,12.5338097932292,8.50230541669616,"madgetech","green"
2023-04-07 16:30:00,12.5292780573483,8.50164409336762,"madgetech","green"
2023-04-07 16:30:30,12.525072713486,8.50246635533182,"madgetech","green"
2023-04-07 16:31:00,12.5218095710547,8.50202286854981,"madgetech","green"
2023-04-07 16:31:30,12.5188406366812,8.50200909968622,"madgetech","green"
2023-04-07 16:32:00,12.5162267673562,8.50210076299279,"madgetech","green"
2023-04-07 16:32:30,12.5142931895068,8.50212878509786,"madgetech","green"
2023-04-07 16:33:00,12.5129508927723,8.50235041384305,"madgetech","green"
2023-04-07 16:33:30,12.5118799820577,8.50249747862187,"madgetech","green"
2023-04-07 16:34:00,12.5110151845154,8.50220309517061,"madgetech","green"
2023-04-07 16:34:30,12.510618197018,8.50180282952506,"madgetech","green"
2023-04-07 16:35:00,12.510829814947,8.50172581257974,"madgetech","green"
2023-04-07 16:35:30,12.5108881691839,8.50156879084559,"madgetech","green"
2023-04-07 16:36:00,12.5114342815364,8.50161721808765,"madgetech","green"
2023-04-07 16:36:30,12.5120949227344,8.5011621473721,"madgetech","green"
2023-04-07 16:37:00,12.5135237417429,8.50107532297262,"madgetech","green"
2023-04-07 16:37:30,12.5145694330252,8.50156758120449,"madgetech","green"
2023-04-07 16:38:00,12.5164415490493,8.50103255995509,"madgetech","green"
2023-04-07 16:38:30,12.5179366018768,8.50114429292312,"madgetech","green"
2023-04-07 16:39:00,12.5205251324593,8.50089557812295,"madgetech","green"
2023-04-07 16:39:30,12.5228585865983,8.50100562041586,"madgetech","green"
2023-04-07 16:40:00,12.5258990381269,8.50059160151105,"madgetech","green"
2023-04-07 16:40:30,12.5292528412106,8.500689636018,"madgetech","green"
2023-04-07 16:41:00,12.5326425551334,8.50013132659819,"madgetech","green"
2023-04-07 16:41:30,12.5351299357931,8.49966475479119,"madgetech","green"
2023-04-07 16:42:00,12.5361099574633,8.49982647523819,"madgetech","green"
2023-04-07 16:42:30,12.5332128254863,8.5000873724568,"madgetech","green"
2023-04-07 16:43:00,12.5271622288518,8.50012184823083,"madgetech","green"
2023-04-07 16:43:30,12.5184283295874,8.50044252417339,"madgetech","green"
2023-04-07 16:44:00,12.5063475695331,8.50035669552073,"madgetech","green"
2023-04-07 16:44:30,12.4913400637554,8.50140482725044,"madgetech","green"
2023-04-07 16:45:00,12.4718679400492,8.50189067300196,"madgetech","green"
2023-04-07 16:45:30,12.4501706957151,8.50319977077054,"madgetech","green"
2023-04-07 16:46:00,12.4260266487908,8.50377071305087,"madgetech","green"
2023-04-07 16:46:30,12.4017740059354,8.50504481224256,"madgetech","green"
2023-04-07 16:47:00,12.3778244948031,8.50547102635399,"madgetech","green"
2023-04-07 16:47:30,12.3546278991403,8.50649011769235,"madgetech","green"
2023-04-07 16:48:00,12.3327710747688,8.50749980926406,"madgetech","green"
2023-04-07 16:48:30,12.310825948303,8.50850790360971,"madgetech","green"
