"date_time","omegas_temp_raw.durafet","p_h","logger","durafet"
2023-04-12 11:20:00,14.1036753263342,8.14925768538672,"arduino","green"
2023-04-12 11:20:15,13.9779669727602,8.15342744311977,"arduino","green"
2023-04-12 11:20:30,13.826359226419,8.1582334664522,"arduino","green"
2023-04-12 11:20:45,13.6714657793715,8.16325606191739,"arduino","green"
2023-04-12 11:21:00,13.4958804754294,8.16850991558112,"arduino","green"
2023-04-12 11:21:15,13.3304711490656,8.17313112273119,"arduino","green"
2023-04-12 11:21:30,13.1707020090722,8.17804789734455,"arduino","green"
2023-04-12 11:21:45,13.0079168221954,8.18212268613241,"arduino","green"
2023-04-12 11:22:00,12.837967531679,8.1855760292739,"arduino","green"
2023-04-12 11:22:15,12.6778285942452,8.1896306874009,"arduino","green"
2023-04-12 11:22:30,12.5356147453213,8.19384482968956,"arduino","green"
2023-04-12 11:22:45,12.3778467499419,8.19735266693954,"arduino","green"
2023-04-12 11:23:00,12.2254073370841,8.20115856702739,"arduino","green"
2023-04-12 11:23:15,12.0822613968768,8.20451202382529,"arduino","green"
2023-04-12 11:23:30,11.9441727871094,8.20869653979694,"arduino","green"
2023-04-12 11:23:45,11.7909513737096,8.21216926232042,"arduino","green"
2023-04-12 11:24:00,11.6428753297582,8.21541137912056,"arduino","green"
2023-04-12 11:24:15,11.5077605973854,8.21851212799627,"arduino","green"
2023-04-12 11:24:30,11.3599897184338,8.22246592391069,"arduino","green"
2023-04-12 11:24:45,11.2258303189474,8.22556240694375,"arduino","green"
2023-04-12 11:25:00,11.1039055531829,8.22870186260546,"arduino","green"
2023-04-12 11:25:15,10.9685036933261,8.23128588467744,"arduino","green"
2023-04-12 11:25:30,10.8363676458506,8.23436804244484,"arduino","green"
2023-04-12 11:25:45,10.7056566482043,8.23690436882104,"arduino","green"
2023-04-12 11:26:00,10.597961490508,8.23989396696016,"arduino","green"
2023-04-12 11:26:15,10.4770528788785,8.24232428763429,"arduino","green"
2023-04-12 11:26:30,10.3758915344139,8.24453346208882,"arduino","green"
2023-04-12 11:26:45,10.2547798736269,8.2471477959841,"arduino","green"
2023-04-12 11:27:00,10.1613374059086,8.24873931073265,"arduino","green"
2023-04-12 11:27:15,10.0683303136891,8.25086078679038,"arduino","green"
2023-04-12 11:27:30,9.97575474237161,8.2524447384094,"arduino","green"
2023-04-12 11:27:45,9.86890267087851,8.25419186176072,"arduino","green"
2023-04-12 11:28:00,9.7772462646962,8.25630196764793,"arduino","green"
2023-04-12 11:28:15,9.69693589487702,8.25721523730617,"arduino","green"
2023-04-12 11:28:30,9.61694802142742,8.25937298538001,"arduino","green"
2023-04-12 11:28:45,9.53728018127976,8.26081517481506,"arduino","green"
2023-04-12 11:29:00,9.4723337416388,8.26209032594832,"arduino","green"
2023-04-12 11:29:15,9.39324155934622,8.26406257370876,"arduino","green"
2023-04-12 11:29:30,9.32518684071598,8.2653746142253,"arduino","green"
2023-04-12 11:29:45,9.25736423485107,8.266684634922,"arduino","green"
2023-04-12 11:30:00,9.17912079571204,8.26757890926529,"arduino","green"
2023-04-12 11:30:15,9.10472016651039,8.269143947834,"arduino","green"
2023-04-12 11:30:30,9.03764457424804,8.26991154949267,"arduino","green"
2023-04-12 11:30:45,8.97079476906682,8.27121285370879,"arduino","green"
2023-04-12 11:31:00,8.91467425825026,8.27239180880231,"arduino","green"
2023-04-12 11:31:15,8.85172777759864,8.27364950702717,"arduino","green"
2023-04-12 11:31:30,8.79594249368436,8.27482559868016,"arduino","green"
2023-04-12 11:31:45,8.72990058145963,8.27611990862324,"arduino","green"
2023-04-12 11:32:00,8.67791713341311,8.27725332459864,"arduino","green"
2023-04-12 11:32:15,8.61226649001454,8.27854424830543,"arduino","green"
2023-04-12 11:32:30,8.55714989200356,8.27989352187522,"arduino","green"
2023-04-12 11:32:45,8.50561693866047,8.28048633697625,"arduino","green"
2023-04-12 11:33:00,8.44053370959943,8.28177227170897,"arduino","green"
2023-04-12 11:33:15,8.3858921720527,8.28240147869655,"arduino","green"
2023-04-12 11:33:30,8.33480231283208,8.28299000845953,"arduino","green"
2023-04-12 11:33:45,8.27027720111603,8.28427086831132,"arduino","green"
2023-04-12 11:34:00,8.21610296109405,8.28543291255097,"arduino","green"
2023-04-12 11:34:15,8.16544897255196,8.28655477591792,"arduino","green"
2023-04-12 11:34:30,8.11156063975755,8.28717683116792,"arduino","green"
2023-04-12 11:34:45,8.07124053263471,8.28818005625724,"arduino","green"
2023-04-12 11:35:00,8.01760797064691,8.28933741603458,"arduino","green"
2023-04-12 11:35:15,7.9674592523228,8.2904549325356,"arduino","green"
2023-04-12 11:35:30,7.9141071715595,8.29178922142719,"arduino","green"
2023-04-12 11:35:45,7.87086442830114,8.29228962325065,"arduino","green"
2023-04-12 11:36:00,7.82108629238354,8.2934039590747,"arduino","green"
2023-04-12 11:36:15,7.77804648801382,8.29390242444716,"arduino","green"
2023-04-12 11:36:30,7.7285014630481,8.29447641915473,"arduino","green"
2023-04-12 11:36:45,7.68566278460285,8.29497288198988,"arduino","green"
2023-04-12 11:37:00,7.64620173831438,8.29596878642135,"arduino","green"
2023-04-12 11:37:15,7.59370945062528,8.2971161564781,"arduino","green"
2023-04-12 11:37:30,7.55443167698044,8.29757193371319,"arduino","green"
2023-04-12 11:37:45,7.51196882130867,8.29860352286903,"arduino","green"
2023-04-12 11:38:00,7.45983203315623,8.29867018676274,"arduino","green"
2023-04-12 11:38:15,7.41107867216311,8.30031428254493,"arduino","green"
2023-04-12 11:38:30,7.36892306218217,8.30080425813986,"arduino","green"
2023-04-12 11:38:45,7.32039374119221,8.30136849789753,"arduino","green"
2023-04-12 11:39:00,7.28810712469902,8.30174399547582,"arduino","green"
2023-04-12 11:39:15,7.23977618178262,8.30230625228509,"arduino","green"
2023-04-12 11:39:30,7.19798506310858,8.30333189673384,"arduino","green"
2023-04-12 11:39:45,7.15948719063381,8.30431949343157,"arduino","green"
2023-04-12 11:40:00,7.11786591711898,8.30480428656195,"arduino","green"
2023-04-12 11:40:15,7.07952421589197,8.30525100757223,"arduino","green"
2023-04-12 11:40:30,7.03807147205945,8.30573411303386,"arduino","green"
2023-04-12 11:40:45,6.99988473469977,8.30689887322947,"arduino","green"
2023-04-12 11:41:00,6.95859921997902,8.30792018227373,"arduino","green"
2023-04-12 11:41:15,6.92056625276325,8.30782413440435,"arduino","green"
2023-04-12 11:41:30,6.87944668126832,8.30830400625111,"arduino","green"
2023-04-12 11:41:45,6.84156630392706,8.30928619968084,"arduino","green"
2023-04-12 11:42:00,6.80061140423868,8.30976449826493,"arduino","green"
