"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2023-04-07 13:42:00,23.4720679161213,0.073,8.14143368494911,296.622067916121,0.0588554932241856,-0.381258626616121,7.71820269835836,0.42323098659075,0,0,-0.000702565194023563,"arduino","ideal"
