"date_time","durafet_temp","p_h","logger","durafet"
2023-04-07 11:05:00,21.5738940429721,8.14615006747862,"arduino","red"
2023-04-07 11:05:30,21.5489678946526,8.15171431421946,"arduino","red"
2023-04-07 11:06:00,21.630084000334,8.15034509519055,"arduino","red"
2023-04-07 11:06:30,21.7303420166588,8.1482620685502,"arduino","red"
2023-04-07 11:07:00,21.8058440259616,8.14797898457668,"arduino","red"
2023-04-07 11:07:30,21.9069280664225,8.1464017340686,"arduino","red"
2023-04-07 11:08:00,21.9639975489296,8.14528865517116,"arduino","red"
2023-04-07 11:08:30,22.0466997051743,8.14441863330892,"arduino","red"
2023-04-07 11:09:00,22.1041419811193,8.14330254615064,"arduino","red"
2023-04-07 11:09:30,22.1617380969453,8.14269726176143,"arduino","red"
2023-04-07 11:10:00,22.2259151630333,8.1420230954379,"arduino","red"
2023-04-07 11:10:30,22.2838386298706,8.14141487331156,"arduino","red"
2023-04-07 11:11:00,22.3419183913927,8.14029357690958,"arduino","red"
2023-04-07 11:11:30,22.3872001075325,8.13981853006807,"arduino","red"
2023-04-07 11:12:00,22.4260889333917,8.13992219352596,"arduino","red"
2023-04-07 11:12:30,22.4650480986721,8.13832022734877,"arduino","red"
2023-04-07 11:13:00,22.5040778448834,8.13791119179233,"arduino","red"
2023-04-07 11:13:30,22.5497020791428,8.13743318224187,"arduino","red"
2023-04-07 11:14:00,22.5888855850313,8.13651152531627,"arduino","red"
2023-04-07 11:14:30,22.6477947092398,8.13589481210198,"arduino","red"
2023-04-07 11:15:00,22.6871570624347,8.13497179337871,"arduino","red"
2023-04-07 11:15:30,22.7134386006922,8.13469685263306,"arduino","red"
2023-04-07 11:16:00,22.7529210471399,8.13479486600377,"arduino","red"
2023-04-07 11:16:30,22.7924758833424,8.1343812026135,"arduino","red"
2023-04-07 11:17:00,22.8122805262746,8.13315240904697,"arduino","red"
2023-04-07 11:17:30,22.8519444198507,8.13324869945441,"arduino","red"
2023-04-07 11:18:00,22.8784275675994,8.13348270335729,"arduino","red"
2023-04-07 11:18:30,22.8983112718941,8.13276421169884,"arduino","red"
2023-04-07 11:19:00,22.9381337022866,8.13285887000885,"arduino","red"
2023-04-07 11:19:30,22.9580724925542,8.1321399898433,"arduino","red"
2023-04-07 11:20:00,22.9780297091198,8.13193158752212,"arduino","red"
2023-04-07 11:20:30,23.0179995503936,8.13100378423334,"arduino","red"
2023-04-07 11:21:00,23.0446872583853,8.13123572266059,"arduino","red"
2023-04-07 11:21:30,23.0647246964554,8.13102660503871,"arduino","red"
2023-04-07 11:22:00,23.0847807340075,8.13081732163523,"arduino","red"
2023-04-07 11:22:30,23.1048554037793,8.13009751734777,"arduino","red"
2023-04-07 11:23:00,23.1450607713558,8.12967818846523,"arduino","red"
2023-04-07 11:23:30,23.16519153506,8.12997852482609,"arduino","red"
2023-04-07 11:24:00,23.1853410627832,8.12976840847452,"arduino","red"
2023-04-07 11:24:30,23.2122363455538,8.12948799288855,"arduino","red"
2023-04-07 11:25:00,23.2324297851063,8.1292774855079,"arduino","red"
2023-04-07 11:25:30,23.252642099558,8.12855670971796,"arduino","red"
2023-04-07 11:26:00,23.2728733223606,8.12885596635589,"arduino","red"
2023-04-07 11:26:30,23.2931234870524,8.12864495403591,"arduino","red"
2023-04-07 11:27:00,23.3133926272592,8.12741378116925,"arduino","red"
2023-04-07 11:27:30,23.3336807766947,8.12720250064478,"arduino","red"
2023-04-07 11:28:00,23.3539879691601,8.1275009767774,"arduino","red"
2023-04-07 11:28:30,23.3810939068591,8.12721873305865,"arduino","red"
2023-04-07 11:29:00,23.4014456650073,8.12649700751842,"arduino","red"
2023-04-07 11:29:30,23.4218165794956,8.126284991096,"arduino","red"
2023-04-07 11:30:00,23.4422066845102,8.12556302976378,"arduino","red"
2023-04-07 11:30:30,23.4626160143264,8.12586044627272,"arduino","red"
2023-04-07 11:31:00,23.4830446033098,8.12564791731068,"arduino","red"
2023-04-07 11:31:30,23.5034924859157,8.12594488596893,"arduino","red"
2023-04-07 11:32:00,23.5034924859157,8.12594488596893,"arduino","red"
2023-04-07 11:32:30,23.5239596966903,8.1252223448776,"arduino","red"
2023-04-07 11:33:00,23.551279436976,8.12442866095539,"arduino","red"
2023-04-07 11:33:30,23.5717918816674,8.12421542240633,"arduino","red"
2023-04-07 11:34:00,23.5717918816674,8.12472497411994,"arduino","red"
2023-04-07 11:34:30,23.5923237703384,8.12400201124837,"arduino","red"
2023-04-07 11:35:00,23.6128751379311,8.12480738954075,"arduino","red"
2023-04-07 11:35:30,23.6128751379311,8.12429790836846,"arduino","red"
2023-04-07 11:36:00,23.6334460194793,8.12357466996369,"arduino","red"
2023-04-07 11:36:30,23.6540364501096,8.12336073926415,"arduino","red"
2023-04-07 11:37:00,23.6540364501096,8.12285132874762,"arduino","red"
2023-04-07 11:37:30,23.6746464650412,8.12365600995571,"arduino","red"
2023-04-07 11:38:00,23.6746464650412,8.12416538510134,"arduino","red"
2023-04-07 11:38:30,23.6952760995868,8.12344169605926,"arduino","red"
2023-04-07 11:39:00,23.6952760995868,8.1229323563133,"arduino","red"
2023-04-07 11:39:30,23.7228128595891,8.12315567291994,"arduino","red"
2023-04-07 11:40:00,23.7228128595891,8.12315567291994,"arduino","red"
2023-04-07 11:40:30,23.7434884110856,8.12294095173172,"arduino","red"
2023-04-07 11:41:00,23.7434884110856,8.12345020876638,"arduino","red"
2023-04-07 11:41:30,23.764183700581,8.12272605550602,"arduino","red"
2023-04-07 11:42:00,23.764183700581,8.12221683396721,"arduino","red"
2023-04-07 11:42:30,23.7848987637952,8.12200179793744,"arduino","red"
2023-04-07 11:43:00,23.7848987637952,8.12251098395144,"arduino","red"
2023-04-07 11:43:30,23.805633636543,8.1217865863157,"arduino","red"
2023-04-07 11:44:00,23.805633636543,8.12229573677587,"arduino","red"
2023-04-07 11:44:30,23.8263883547343,8.12157119880919,"arduino","red"
2023-04-07 11:45:00,23.8263883547343,8.12208031368649,"arduino","red"
2023-04-07 11:45:30,23.8471629543748,8.1218647143897,"arduino","red"
2023-04-07 11:46:00,23.8471629543748,8.12135563512439,"arduino","red"
2023-04-07 11:46:30,23.8679574715659,8.12113989496702,"arduino","red"
2023-04-07 11:47:00,23.8679574715659,8.1216489385912,"arduino","red"
2023-04-07 11:47:30,23.8957145399215,8.12136096245824,"arduino","red"
2023-04-07 11:48:00,23.8957145399215,8.120851966401,"arduino","red"
2023-04-07 11:48:30,23.8957145399215,8.12136096245824,"arduino","red"
2023-04-07 11:49:00,23.8957145399215,8.12136096245824,"arduino","red"
2023-04-07 11:49:30,23.9165556723328,8.12165373402156,"arduino","red"
2023-04-07 11:50:00,23.9374168433299,8.12092840740101,"arduino","red"
2023-04-07 11:50:30,23.9165556723328,8.12114477367368,"arduino","red"
2023-04-07 11:51:00,23.9374168433299,8.12092840740101,"arduino","red"
2023-04-07 11:51:30,23.9582980894334,8.12071186334267,"arduino","red"
2023-04-07 11:52:00,23.9791994472621,8.12049514120039,"arduino","red"
2023-04-07 11:52:30,23.9791994472621,8.12049514120039,"arduino","red"
2023-04-07 11:53:00,23.9791994472621,8.12049514120039,"arduino","red"
2023-04-07 11:53:30,24.0001209535326,8.11926060624149,"arduino","red"
2023-04-07 11:54:00,24.0001209535326,8.11976942345829,"arduino","red"
2023-04-07 11:54:30,24.0001209535326,8.11976942345829,"arduino","red"
2023-04-07 11:55:00,24.0210626450599,8.12006116146702,"arduino","red"
2023-04-07 11:55:30,24.0210626450599,8.12006116146702,"arduino","red"
2023-04-07 11:56:00,24.0210626450599,8.12006116146702,"arduino","red"
2023-04-07 11:56:30,24.0420245587579,8.1193351578012,"arduino","red"
2023-04-07 11:57:00,24.0420245587579,8.12035264874997,"arduino","red"
