"date_time","durafet_temp","p_h","logger","durafet"
2023-04-09 13:25:12,1.53681015974924,8.2966196559658,"madgetech","red"
2023-04-09 13:25:42,1.51595848091942,8.2993920843713,"madgetech","red"
2023-04-09 13:26:12,1.49589569115913,8.3032371302002,"madgetech","red"
2023-04-09 13:26:42,1.47611825690791,8.30502506160523,"madgetech","red"
2023-04-09 13:27:12,1.45675693635372,8.30765620510204,"madgetech","red"
2023-04-09 13:27:42,1.43784286748726,8.31007315496873,"madgetech","red"
2023-04-09 13:28:12,1.42003626278696,8.31186967475849,"madgetech","red"
2023-04-09 13:28:42,1.40249625900151,8.31406709266505,"madgetech","red"
2023-04-09 13:29:12,1.38604740060454,8.31554279674009,"madgetech","red"
2023-04-09 13:29:42,1.37993711672798,8.31590282501266,"madgetech","red"
2023-04-09 13:30:12,1.36755574398357,8.31733533799109,"madgetech","red"
2023-04-09 13:30:42,1.35811070279073,8.31921943366693,"madgetech","red"
2023-04-09 13:31:12,1.34575601853148,8.32103121587754,"madgetech","red"
2023-04-09 13:31:42,1.33419442800887,8.32234820732836,"madgetech","red"
2023-04-09 13:32:12,1.30679197070097,8.32628940302565,"madgetech","red"
2023-04-09 13:32:42,1.22236433083077,8.32913387006241,"madgetech","red"
2023-04-09 13:33:12,1.21710521916002,8.33002572700793,"madgetech","red"
2023-04-09 13:33:42,1.20966500607629,8.33144563496139,"madgetech","red"
2023-04-09 13:34:12,1.1978336852494,8.3323367249887,"madgetech","red"
2023-04-09 13:34:42,1.18425049250423,8.33393967851962,"madgetech","red"
2023-04-09 13:35:12,1.16910041528886,8.33529411678681,"madgetech","red"
2023-04-09 13:35:42,1.15334285866754,8.33676624521495,"madgetech","red"
2023-04-09 13:36:12,1.138069468173,8.33769876493339,"madgetech","red"
2023-04-09 13:36:42,1.12310133123948,8.33913083142345,"madgetech","red"
2023-04-09 13:37:12,1.10812142289216,8.33959439984907,"madgetech","red"
2023-04-09 13:37:42,1.09398041240962,8.3408142529705,"madgetech","red"
2023-04-09 13:38:12,1.08080269555537,8.34182414893007,"madgetech","red"
2023-04-09 13:38:42,1.06774154182408,8.34267284098837,"madgetech","red"
2023-04-09 13:39:12,1.05555921407869,8.3435389628801,"madgetech","red"
2023-04-09 13:39:42,1.04312590199883,8.34410159803685,"madgetech","red"
2023-04-09 13:40:12,1.03184255232637,8.34532796036848,"madgetech","red"
2023-04-09 13:40:42,1.02062159069571,8.34600220766556,"madgetech","red"
2023-04-09 13:41:12,1.00963237181516,8.34688989730264,"madgetech","red"
2023-04-09 13:41:42,0.999181171530275,8.34769983806739,"madgetech","red"
2023-04-09 13:42:12,0.988981771680777,8.34839502535245,"madgetech","red"
2023-04-09 13:42:42,0.978799493390527,8.34923713705461,"madgetech","red"
2023-04-09 13:43:12,0.969039746386088,8.34991168036276,"madgetech","red"
2023-04-09 13:43:42,0.959334075720557,8.35001270371048,"madgetech","red"
2023-04-09 13:44:12,0.950571092559637,8.35056753592542,"madgetech","red"
2023-04-09 13:44:42,0.941125633169867,8.35119059167379,"madgetech","red"
2023-04-09 13:45:12,0.932909761060854,8.3513582557327,"madgetech","red"
2023-04-09 13:45:42,0.924875416904289,8.3518937138214,"madgetech","red"
2023-04-09 13:46:12,0.916526111950516,8.35207883612465,"madgetech","red"
2023-04-09 13:46:42,0.908771052955088,8.35253005706821,"madgetech","red"
2023-04-09 13:47:12,0.900391053655485,8.35321101219252,"madgetech","red"
2023-04-09 13:47:42,0.892840221050117,8.3539180274327,"madgetech","red"
2023-04-09 13:48:12,0.884920114095389,8.35415983669532,"madgetech","red"
2023-04-09 13:48:42,0.877778140399353,8.35478068054471,"madgetech","red"
2023-04-09 13:49:12,0.869809533322836,8.35525522480256,"madgetech","red"
2023-04-09 13:49:42,0.862467427101472,8.35609374830898,"madgetech","red"
2023-04-09 13:50:12,0.855204806895726,8.35620040814279,"madgetech","red"
2023-04-09 13:50:42,0.847975018816554,8.35683420755015,"madgetech","red"
2023-04-09 13:51:12,0.840571308441676,8.35722072104102,"madgetech","red"
2023-04-09 13:51:42,0.833378404240809,8.35739978595183,"madgetech","red"
2023-04-09 13:52:12,0.826468603607557,8.3573524828523,"madgetech","red"
2023-04-09 13:52:42,0.819604931109229,8.35803271684468,"madgetech","red"
2023-04-09 13:53:12,0.812925898483756,8.35853304225876,"madgetech","red"
2023-04-09 13:53:42,0.805848507100206,8.35874644956482,"madgetech","red"
2023-04-09 13:54:12,0.79906884330292,8.35833481056446,"madgetech","red"
2023-04-09 13:54:42,0.792790411001154,8.35860919049875,"madgetech","red"
2023-04-09 13:55:12,0.786045286202542,8.35903237285975,"madgetech","red"
2023-04-09 13:55:42,0.779327679795857,8.35936582679428,"madgetech","red"
2023-04-09 13:56:12,0.773040990147323,8.36003371509607,"madgetech","red"
2023-04-09 13:56:42,0.766909235129901,8.35968706681544,"madgetech","red"
2023-04-09 13:57:12,0.76069502664434,8.36105440140574,"madgetech","red"
2023-04-09 13:57:42,0.754436753652144,8.36105999792706,"madgetech","red"
2023-04-09 13:58:12,0.748382960917275,8.36090082379914,"madgetech","red"
2023-04-09 13:58:42,0.742395383112268,8.36119129113969,"madgetech","red"
2023-04-09 13:59:12,0.736630947899685,8.3615158673048,"madgetech","red"
2023-04-09 13:59:42,0.730867322025941,8.36231299950536,"madgetech","red"
