"period","logger","durafet","mean_temp","sd_temp","mean_ph","sd_ph","mean_diff_t","sd_diff_t","mean_diff_p","sd_diff_p"
"1","arduino","green",23.129983967658,0.0272574747018536,8.18638903359746,0.0010937726819122,-0.0293254356866494,0.0227088501629906,0.0358149015481991,0.00239707426349719
"1","madgetech","red",23.1590759330288,0.0394797234590416,8.1505851505474,0.00206619591894802,0.0289525834118538,0.0228695912147617,-0.0357672771197484,0.00239340267770003
"2","arduino","red",24.3639174570698,0.0188153753825415,8.16182754251422,0.000646771925372998,0.903536037834313,0.0174300230664805,0.00274089681647469,0.00431513699917729
"2","madgetech","green",23.4605208919876,0.0187296108514623,8.15906580637386,0.004480217132645,-0.903328932935442,0.0174245431441298,-0.0027651051432937,0.00431313750660005
