"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-16 15:17:49,15.480841536997,0.10996,8.39830772925916,288.630841536997,0.0572698810230648,-0.373267400236997,8.43772313831737,-0.0394154090582148,0.0155590066686955,0.000183177200790752,0,"arduino","+5"
