"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-16 15:17:49,16.2005505477066,0.10996,8.37469798703523,289.350550547707,0.0574126850602047,-0.373987109247707,8.42927148835183,-0.0545735013165984,0.0153472858411341,0.000179786717037445,0,"arduino","-5"
