"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-19 11:06:54,11.5696142087646,0.10403,8.52841924583123,284.719614208765,0.0564938186918558,-0.369356172908765,8.37943307551643,0.148986170314798,0,0,0,"arduino","+5"
