"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
NA,19.7942304820707,0.10693,8.2582570533803,292.944230482071,0.058125739913179,-0.377580789182071,8.33556338217411,-0.077306328793803,0,0,-0.0114205531392848,"arduino","-5"
