"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","logger","tolerance"
2022-12-19 10:00:00,13.3661977316985,0.09814488,8.46826670737141,286.516197731698,0.0568502952348978,-0.371152756431698,8.25497272252719,0.213293984844228,0,0,"madgetech","ideal"
2022-12-19 10:00:05,13.3704448460998,0.0981328,8.46812529915894,286.5204448461,0.0568511379436505,-0.3711570035461,8.25471257956611,0.213412719592831,0.00424711440138026,0.000260142961074905,"madgetech","ideal"
2022-12-19 10:00:10,13.3735948135414,0.09812848,8.46802042297304,286.523594813541,0.0568517629574558,-0.371160153513541,8.25460124894854,0.213419174024496,0.00739708184293164,0.000371473578640646,"madgetech","ideal"
2022-12-19 10:00:15,13.3781117693293,0.09814752,8.46787003730566,286.528111769329,0.0568526592079022,-0.371164670469329,8.25488547075908,0.212984566546574,0.0119140376308824,8.7251768100316e-05,"madgetech","ideal"
2022-12-19 10:00:20,13.3815699752663,0.09816722,8.46775490403616,286.531569975266,0.0568533453821222,-0.371168128675266,8.2551931732561,0.212561730780056,0.015372243567807,0.000220450728914301,"madgetech","ideal"
2022-12-19 10:00:25,13.3853251194463,0.09817322,8.4676298876343,286.535325119446,0.0568540904745706,-0.371171883819446,8.2552565682037,0.212373319430606,0.0191273877478473,0.000283845676511518,"madgetech","ideal"
2022-12-19 10:00:30,13.3891253983344,0.09813824,8.46750337153708,286.539125398334,0.0568548445226086,-0.371175684098334,8.25459867209221,0.212904699444866,0.018680552234569,0.000113907473899388,"madgetech","ideal"
2022-12-19 10:00:35,13.39264320174,0.09813532,8.46738626203432,286.54264320174,0.0568555425221067,-0.37117920190174,8.25450784713312,0.212878414901205,0.0190483881986605,9.34018154250538e-05,"madgetech","ideal"
2022-12-19 10:00:40,13.3961539109501,0.098102,8.46726939121947,286.54615391095,0.0568562391139805,-0.37118271261095,8.25388242212377,0.213386969095703,0.0180421416207519,0.00100304863531342,"madgetech","ideal"
2022-12-19 10:00:45,13.3997446684537,0.09810054,8.46714985821529,286.549744668454,0.0568569515889673,-0.371186303368454,8.25381646840727,0.213333389808019,0.0181746931874045,0.00137670484882513,"madgetech","ideal"
2022-12-19 10:00:50,13.403048539678,0.09810356,8.4670398777152,286.553048539678,0.0568576071402276,-0.371189607239678,8.2538325273215,0.213207350393695,0.0177234202316825,0.00142404088219727,"madgetech","ideal"
2022-12-19 10:00:55,13.406257207981,0.09810372,8.46693306849795,286.556257207981,0.0568582438014069,-0.371192815907981,8.25379935312684,0.213133715371107,0.0171318096465889,0.00079931896536678,"madgetech","ideal"
2022-12-19 10:01:00,13.4096401558985,0.09808776,8.46682046018691,286.559640155898,0.0568589150429961,-0.371196198855898,8.25348071627873,0.213339743908181,0.0169969541584667,0.00102713085439099,"madgetech","ideal"
2022-12-19 10:01:05,13.4124577849917,0.09808876,8.46672667144674,286.562457784992,0.0568594741145148,-0.371199016484992,8.25346670529959,0.213259966147147,0.016303874041574,0.00041571682418251,"madgetech","ideal"
2022-12-19 10:01:10,13.4157895124822,0.09808458,8.46661577230975,286.565789512482,0.0568601351929913,-0.371202348212482,8.25335582864263,0.213259943667126,0.0160448440284995,0.000460639764648718,"madgetech","ideal"
2022-12-19 10:01:15,13.4185646162208,0.09808194,8.46652340255548,286.568564616221,0.056860685826666,-0.371205123316221,8.25327827994889,0.21324512260659,0.0155160765427631,0.000554247372608785,"madgetech","ideal"
2022-12-19 10:01:20,13.4217350737169,0.09806022,8.46641787531354,286.571735073717,0.0568613149060902,-0.371208293773717,8.25286074633942,0.213557128974115,0.0154778657359493,0.000938606787419971,"madgetech","ideal"
2022-12-19 10:01:25,13.4246506366091,0.09807568,8.46632083393297,286.574650636609,0.0568618934095484,-0.371211209336609,8.25309994439625,0.213220889536718,0.0150104807106075,0.00038077188247776,"madgetech","ideal"
2022-12-19 10:01:30,13.4278264866995,0.0980737,8.46621513114547,286.577826486699,0.0568625235589664,-0.3712143851867,8.25302951424673,0.213185616898748,0.0153687017078106,0.000437191052862218,"madgetech","ideal"
2022-12-19 10:01:35,13.4306960296937,0.09804066,8.46611962503971,286.580696029694,0.0568630929311963,-0.371217254729694,8.25241629570678,0.213703329332926,0.0149065172114966,0.000939532935841925,"madgetech","ideal"
2022-12-19 10:01:40,13.4333603237381,0.09803918,8.46603095167427,286.583360323738,0.0568636215781078,-0.371219919023738,8.2523604019692,0.21367054970507,0.0147957075173171,0.000917877979690118,"madgetech","ideal"
2022-12-19 10:01:45,13.4356664231871,0.09804492,8.4659542009548,286.585666423187,0.0568640791523586,-0.371222225123187,8.25243549387053,0.213518707084267,0.0139313494701749,0.000425252468893689,"madgetech","ideal"
2022-12-19 10:01:50,13.4381354124503,0.09804614,8.4658720302009,286.58813541245,0.0568645690470649,-0.37122469411245,8.25242927145109,0.213442758749805,0.0134847758411709,0.00067067294515688,"madgetech","ideal"
2022-12-19 10:01:55,13.4408099048322,0.09805562,8.46578302147344,286.590809904832,0.0568650997175216,-0.371227368604832,8.2525660015722,0.21321701990124,0.0129834181326984,0.000463512674524935,"madgetech","ideal"
2022-12-19 10:02:00,13.4429596324793,0.09805668,8.46571147829189,286.592959632479,0.0568655262646153,-0.371229518332479,8.25256054342531,0.213150934866587,0.0122636027856782,0.000144247718523616,"madgetech","ideal"
2022-12-19 10:02:05,13.4450726368716,0.09803748,8.46564115818262,286.595072636872,0.0568659455251125,-0.371231631336872,8.25219922052713,0.213441937655492,0.0117123131335735,0.000161181442072333,"madgetech","ideal"
