"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-15 11:30:41,17.2834065771381,0.10883,8.33936135379929,290.433406577138,0.0576275444135587,-0.375069965277138,8.3970255925617,-0.0576642387624098,0,0,-0.00353653701015944,"real-arduino","+1"
