"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
NA,18.6596589463431,0.10693,8.29476484348925,291.809658946343,0.0579006192139589,-0.376446217646343,8.34837734394745,-0.0536125004582004,0,0,-0.0115031372075727,"real-arduino","-1"
