,Times (s),Current (A),Current_STD (A),Voltage (V)
156,25.90390205,0.001828731,0,3.6
157,26.07613635,0.001828011,0,3.6
158,26.23550081,0.001831201,0,3.6
159,26.40494251,0.001828555,0,3.6
160,26.56691313,0.0139617,0,3.6
161,26.72749114,0.01327172,0,3.6
162,26.89613032,0.01330341,0,3.6
163,27.04762697,0.01325133,0,3.6
164,27.20854473,0.01393478,0,3.6
165,27.3700428,0.01334629,0,3.6
166,27.53927422,0.01319268,0,3.6
167,27.71987677,0.01336625,0,3.6
168,27.88416553,0.01322769,0,3.6
169,28.0449872,0.01332529,0,3.6
170,28.21517277,0.01314285,0,3.6
171,28.38593841,0.0132117,0,3.6
172,28.54599166,0.01468316,0,3.6
173,28.71623564,0.001830406,0,3.6
174,28.8861835,0.001829359,0,3.6
175,29.04688072,0.001830186,0,3.6
176,29.2162447,0.001830084,0,3.6
177,29.3857336,0.001828926,0,3.6
178,29.56145835,0.001831116,0,3.6
179,29.71544671,0.001828352,0,3.6
180,29.88367844,0.001831358,0,3.6
181,30.0524106,0.00183241,0,3.6
182,30.21084452,0.001829665,0,3.6
183,30.3711822,0.001829067,0,3.6
184,30.53063583,0.001829465,0,3.6
185,30.69191647,0.001829998,0,3.6
186,30.86299443,0.001829589,0,3.6
187,31.02753496,0.001829726,0,3.6
188,31.19845581,0.001828977,0,3.6
189,31.35900784,0.001830226,0,3.6
190,31.53183413,0.001829486,0,3.6
191,31.69198704,0.001829847,0,3.6
192,31.85431433,0.001829318,0,3.6
193,32.0234704,0.001829849,0,3.6
194,32.18164277,0.001832251,0,3.6
195,32.35694766,0.001830517,0,3.6
196,32.51688313,0.001828982,0,3.6
197,32.69150972,0.001830285,0,3.6
198,32.86130619,0.001828862,0,3.6
199,33.02672553,0.001829803,0,3.6
200,33.19215274,0.00182887,0,3.6
201,33.36760497,0.001830588,0,3.6
202,33.533885,0.001830334,0,3.6
203,33.70030451,0.001829546,0,3.6
204,33.86546183,0.001830692,0,3.6
205,34.0342176,0.001829552,0,3.6
206,34.20998096,0.001829738,0,3.6
207,34.37618828,0.00182851,0,3.6
208,34.53769684,0.001829807,0,3.6
209,34.70822406,0.001827835,0,3.6
210,34.86847687,0.001829754,0,3.6
211,35.03384972,0.001827467,0,3.6
212,35.20289207,0.001828962,0,3.6
213,35.37964058,0.001827421,0,3.6
214,35.53763723,0.001829848,0,3.6
215,35.69887638,0.001828592,0,3.6
216,35.86007857,0.001829915,0,3.6
217,36.03061891,0.001830425,0,3.6
218,36.2015717,0.001830458,0,3.6
219,36.37198257,0.001830299,0,3.6
220,36.53201175,0.001830362,0,3.6
221,36.69479775,0.00183042,0,3.6
222,36.86009693,0.001829267,0,3.6
223,37.02720308,0.001828606,0,3.6
224,37.19767618,0.001829632,0,3.6
225,37.36760879,0.001828891,0,3.6
226,37.52825999,0.00182805,0,3.6
227,37.69117737,0.001828563,0,3.6
228,37.84916854,0.001831396,0,3.6
229,38.01036716,0.001828615,0,3.6
230,38.1695509,0.001830216,0,3.6
231,38.32950687,0.001831359,0,3.6
232,38.49329305,0.001831731,0,3.6
233,38.65441203,0.001827942,0,3.6
234,38.8166573,0.001830023,0,3.6
235,38.9777348,0.001828964,0,3.6
236,39.14549971,0.001830559,0,3.6
237,39.30669498,0.001828568,0,3.6
238,39.47894025,0.001828842,0,3.6
239,39.64301777,0.001829733,0,3.6
240,39.80405593,0.001829669,0,3.6
241,39.967556,0.001829745,0,3.6
242,40.13038254,0.001833226,0,3.6
243,40.29267192,0.002111427,0,3.6
