,Times (s),Current (A),Current_STD (A),Voltage (V)
43,7.767084360122681,0.01448749,0.0,3.6
44,7.939245939254761,0.01448628,0.0,3.6
45,8.108314275741577,0.01448643,0.0,3.6
46,8.290464401245117,0.0144847,0.0,3.6
47,8.470335245132446,0.01448821,0.0,3.6
48,8.653482913970947,0.01448501,0.0,3.6
49,8.825506687164307,0.01448447,0.0,3.6
50,9.009917259216309,0.01448635,0.0,3.6
51,9.188237428665161,0.01448541,0.0,3.6
52,9.359102487564087,0.01448457,0.0,3.6
53,9.539421796798706,0.01448513,0.0,3.6
54,9.710261821746826,0.01448431,0.0,3.6
55,9.879732608795166,0.01448302,0.0,3.6
56,10.061813354492188,0.01448377,0.0,3.6
57,10.230060577392578,0.01448574,0.0,3.6
58,10.411074161529541,0.01448529,0.0,3.6
59,10.582261562347412,0.0144854,0.0,3.6
60,10.764787912368774,0.01448099,0.0,3.6
61,10.93595266342163,0.01448244,0.0,3.6
62,11.118481636047363,0.01448235,0.0,3.6
63,11.28956389427185,0.01448543,0.0,3.6
64,11.471195220947266,0.01448194,0.0,3.6
65,11.654398918151855,0.01448445,0.0,3.6
66,11.838077306747437,0.01448704,0.0,3.6
67,12.011204957962036,0.01448581,0.0,3.6
68,12.190850973129272,0.01448292,0.0,3.6
69,12.373315811157227,0.01448604,0.0,3.6
70,12.557214260101318,0.01326,0.0,3.6
71,12.727522373199463,0.01247763,0.0,3.6
72,12.89580512046814,0.01250231,0.0,3.6
73,13.067773580551147,0.01252414,0.0,3.6
74,13.250167608261108,0.01241884,0.0,3.6
75,13.420166015625,0.01242444,0.0,3.6
76,13.589629650115967,0.01243824,0.0,3.6
77,13.768798828125,0.01258899,0.0,3.6
78,13.950823545455933,0.01240138,0.0,3.6
79,14.129587173461914,0.0124507,0.0,3.6
80,14.31190800666809,0.01241171,0.0,3.6
81,14.49490761756897,0.01467657,0.0,3.6
82,14.679585456848145,0.01447108,0.0,3.6
83,14.863978385925293,0.01447536,0.0,3.6
84,15.033286094665527,0.01447804,0.0,3.6
85,15.217632532119751,0.01448019,0.0,3.6
86,15.39860987663269,0.01448171,0.0,3.6
87,15.56766653060913,0.01448101,0.0,3.6
88,15.737940073013306,0.01448372,0.0,3.6
89,15.912113428115845,0.01448322,0.0,3.6
90,16.093016147613525,0.01448203,0.0,3.6
91,16.27656364440918,0.01448146,0.0,3.6
92,16.447659254074097,0.01448493,0.0,3.6
93,16.627331018447876,0.01448591,0.0,3.6
94,16.808395624160767,0.01448513,0.0,3.6
95,16.981857776641846,0.0144871,0.0,3.6
96,17.152061939239502,0.01448638,0.0,3.6
97,17.334811449050903,0.01448464,0.0,3.6
98,17.51597809791565,0.01448291,0.0,3.6
99,17.696423768997192,0.01448607,0.0,3.6
100,17.87805485725403,0.01448411,0.0,3.6
101,18.04694962501526,0.0144807,0.0,3.6
102,18.218252182006836,0.01447866,0.0,3.6
103,18.389477252960205,0.01447653,0.0,3.6
104,18.560943603515625,0.01447881,0.0,3.6
105,18.744362831115723,0.01448116,0.0,3.6
106,18.913262367248535,0.01732793,0.0,3.6
107,19.085761308670044,0.03302084,0.0,3.6
108,19.267164945602417,0.02806098,0.0,3.6
109,19.43613576889038,0.02796803,0.0,3.6
110,19.60841417312622,0.03661157,0.0,3.6
111,19.789944648742676,0.02923042,0.0,3.6
112,19.970214128494263,0.03660823,0.0,3.6
113,20.153385877609253,0.03665512,0.0,3.6
114,20.3323872089386,0.03674854,0.0,3.6
115,20.49952507019043,0.03682093,0.0,3.6
116,20.68215036392212,0.03687426,0.0,3.6
117,20.863065242767334,0.03690766,0.0,3.6
118,21.03043794631958,0.03693436,0.0,3.6
119,21.20031499862671,0.03694457,0.0,3.6
120,21.368628978729248,0.03695161,0.0,3.6
121,21.545072078704834,0.03695163,0.0,3.6
122,21.727460384368896,0.03695351,0.0,3.6
123,21.895536184310913,0.03693843,0.0,3.6
124,22.07470703125,0.03695586,0.0,3.6
125,22.259334802627563,0.03695517,0.0,3.6
126,22.441157579421997,0.03696314,0.0,3.6
127,22.62353014945984,0.03696232,0.0,3.6
128,22.802433490753174,0.03696061,0.0,3.6
129,22.983699798583984,0.0369637,0.0,3.6
130,23.15039086341858,0.03696001,0.0,3.6
131,23.332273483276367,0.03661677,0.0,3.6
132,23.511680364608765,0.03664307,0.0,3.6
133,23.68978452682495,0.0367332,0.0,3.6
134,23.872187614440918,0.03681783,0.0,3.6
135,24.051311492919922,0.03687494,0.0,3.6
136,24.220999479293823,0.03691117,0.0,3.6
137,24.391007661819458,0.036934,0.0,3.6
138,24.572011470794678,0.03694321,0.0,3.6
139,24.740450382232666,0.0369501,0.0,3.6
140,24.90848684310913,0.03695405,0.0,3.6
141,25.089224815368652,0.0369578,0.0,3.6
142,25.267052173614502,0.03695862,0.0,3.6
143,25.451533794403076,0.03696287,0.0,3.6
144,25.622244834899902,0.03696033,0.0,3.6
145,25.80459976196289,0.03696146,0.0,3.6
146,25.972699642181396,0.03696194,0.0,3.6
147,26.140776872634888,0.0369582,0.0,3.6
148,26.3228542804718,0.03696419,0.0,3.6
149,26.501445055007935,0.03696269,0.0,3.6
150,26.6822988986969,0.03696022,0.0,3.6
151,26.862603902816772,0.03696365,0.0,3.6
152,27.031871795654297,0.03696304,0.0,3.6
153,27.21176290512085,0.03696095,0.0,3.6
154,27.388554096221924,0.03696164,0.0,3.6
155,27.571348667144775,0.03779086,0.0,3.6
156,27.753023862838745,0.03779006,0.0,3.6
157,27.934263706207275,0.03778648,0.0,3.6
158,28.117471933364868,0.03778904,0.0,3.6
159,28.2965989112854,0.03778946,0.0,3.6
160,28.46279263496399,0.03778668,0.0,3.6
161,28.632938623428345,0.03779,0.0,3.6
162,28.813069820404053,0.03779071,0.0,3.6
163,28.986085653305054,0.03779191,0.0,3.6
164,29.15493607521057,0.03778636,0.0,3.6
165,29.3339204788208,0.03779096,0.0,3.6
166,29.5183687210083,0.03779127,0.0,3.6
167,29.687902450561523,0.03778786,0.0,3.6
168,29.86911106109619,0.0374665,0.0,3.6
169,30.052820205688477,0.03750458,0.0,3.6
170,30.229540824890137,0.03760418,0.0,3.6
171,30.404727935791016,0.03768303,0.0,3.6
172,30.572791576385498,0.03772684,0.0,3.6
173,30.74524426460266,0.037755,0.0,3.6
174,30.91499090194702,0.03776733,0.0,3.6
175,31.07402467727661,0.03777605,0.0,3.6
176,31.236933708190918,0.03778096,0.0,3.6
177,31.411197900772095,0.03778637,0.0,3.6
178,31.58873438835144,0.03778757,0.0,3.6
179,31.76050353050232,0.03778594,0.0,3.6
180,31.925779819488525,0.03778835,0.0,3.6
181,32.099254846572876,0.03778825,0.0,3.6
182,32.26797366142273,0.03778917,0.0,3.6
183,32.43170499801636,0.03779225,0.0,3.6
184,32.603251695632935,0.03779027,0.0,3.6
185,32.77253699302673,0.03778877,0.0,3.6
186,32.94840669631958,0.03778978,0.0,3.6
187,33.10458850860596,0.03779103,0.0,3.6
188,33.28597831726074,0.03779399,0.0,3.6
189,33.44659185409546,0.03779299,0.0,3.6
190,33.624593019485474,0.0377931,0.0,3.6
191,33.80647897720337,0.03778997,0.0,3.6
192,33.98969483375549,0.03778729,0.0,3.6
193,34.15984773635864,0.03778796,0.0,3.6
194,34.340742111206055,0.03779021,0.0,3.6
195,34.51354932785034,0.0377876,0.0,3.6
196,34.690608501434326,0.03778756,0.0,3.6
197,34.867799520492554,0.03778885,0.0,3.6
198,35.044710636138916,0.03778081,0.0,3.6
199,35.21060037612915,0.03778481,0.0,3.6
200,35.3946328163147,0.03748,0.0,3.6
201,35.56628632545471,0.03755524,0.0,3.6
202,35.74045944213867,0.03764771,0.0,3.6
203,35.90989661216736,0.03770715,0.0,3.6
204,36.07946586608887,0.0377415,0.0,3.6
205,36.25614905357361,0.03775794,0.0,3.6
206,36.42416739463806,0.03773602,0.0,3.6
207,36.603702783584595,0.03776946,0.0,3.6
208,36.779401540756226,0.03778433,0.0,3.6
209,36.95080542564392,0.03778935,0.0,3.6
210,37.13324332237244,0.03778943,0.0,3.6
211,37.3053994178772,0.03778715,0.0,3.6
212,37.48887777328491,0.03778287,0.0,3.6
213,37.659818172454834,0.03777909,0.0,3.6
214,37.843247175216675,0.03777991,0.0,3.6
215,38.02370643615723,0.03777899,0.0,3.6
216,38.20332407951355,0.03778587,0.0,3.6
217,38.38514184951782,0.03779191,0.0,3.6
218,38.554670572280884,0.03779405,0.0,3.6
219,38.72316384315491,0.03779341,0.0,3.6
220,38.90050959587097,0.03779021,0.0,3.6
221,39.0820586681366,0.03779159,0.0,3.6
222,39.25450801849365,0.03779451,0.0,3.6
223,39.43521761894226,0.03779181,0.0,3.6
224,39.60952353477478,0.03779119,0.0,3.6
225,39.78866267204285,0.03779031,0.0,3.6
226,39.97298312187195,0.03779082,0.0,3.6
227,40.15490412712097,0.03779045,0.0,3.6
228,40.337531328201294,0.03779171,0.0,3.6
229,40.51042413711548,0.03779291,0.0,3.6
230,40.68066883087158,0.03779095,0.0,3.6
231,40.8557505607605,0.03779287,0.0,3.6
232,41.02377653121948,0.03779115,0.0,3.6
233,41.20472741127014,0.0377906,0.0,3.6
234,41.37469840049744,0.03779117,0.0,3.6
235,41.55085325241089,0.0377966,0.0,3.6
236,41.71852469444275,0.03778888,0.0,3.6
237,41.88725018501282,0.03778856,0.0,3.6
238,42.06989288330078,0.03778411,0.0,3.6
239,42.25361371040344,0.03778111,0.0,3.6
240,42.434178590774536,0.03778205,0.0,3.6
241,42.60513973236084,0.03778412,0.0,3.6
242,42.777939319610596,0.0377845,0.0,3.6
243,42.95861554145813,0.03777981,0.0,3.6
244,43.130530834198,0.03778038,0.0,3.6
245,43.313342809677124,0.03778299,0.0,3.6
246,43.48338484764099,0.03778332,0.0,3.6
247,43.66690516471863,0.03778215,0.0,3.6
248,43.836719036102295,0.03778425,0.0,3.6
249,44.00759434700012,0.03778342,0.0,3.6
250,44.17687129974365,0.03778625,0.0,3.6
251,44.34843826293945,0.03778764,0.0,3.6
252,44.51873803138733,0.03778687,0.0,3.6
253,44.68945050239563,0.03778238,0.0,3.6
254,44.860692739486694,0.03778535,0.0,3.6
255,45.03071999549866,0.0377915,0.0,3.6
256,45.20176815986633,0.03779145,0.0,3.6
257,45.3724091053009,0.0377926,0.0,3.6
258,45.54296660423279,0.03779243,0.0,3.6
259,45.712669134140015,0.03779078,0.0,3.6
260,45.88064956665039,0.03779322,0.0,3.6
261,46.051013231277466,0.03779284,0.0,3.6
262,46.219823122024536,0.03778875,0.0,3.6
263,46.39123773574829,0.0377948,0.0,3.6
264,46.56090569496155,0.03779124,0.0,3.6
265,46.73282837867737,0.03778948,0.0,3.6
266,46.90459680557251,0.03779046,0.0,3.6
267,47.077656507492065,0.0377945,0.0,3.6
268,47.25102400779724,0.03779059,0.0,3.6
269,47.424299478530884,0.03779309,0.0,3.6
270,47.59581923484802,0.03779455,0.0,3.6
271,47.76602625846863,0.03779488,0.0,3.6
272,47.936991691589355,0.03779223,0.0,3.6
273,48.10775423049927,0.037796,0.0,3.6
274,48.27861404418945,0.03779328,0.0,3.6
275,48.45030617713928,0.03778736,0.0,3.6
276,48.62357234954834,0.0377898,0.0,3.6
277,48.79366135597229,0.03779474,0.0,3.6
278,48.966439962387085,0.03779423,0.0,3.6
279,49.13834619522095,0.03779726,0.0,3.6
280,49.307565212249756,0.03779832,0.0,3.6
281,49.47932529449463,0.03779532,0.0,3.6
282,49.649730920791626,0.03779642,0.0,3.6
283,49.82007646560669,0.03779957,0.0,3.6
284,49.99368643760681,0.01256437,0.0,3.6
285,50.1641104221344,0.0125147,0.0,3.6
286,50.334394454956055,0.01267471,0.0,3.6
287,50.50736093521118,0.01386846,0.0,3.6
288,50.67981433868408,0.01245665,0.0,3.6
289,50.85088515281677,0.01260622,0.0,3.6
290,51.0226366519928,0.01246143,0.0,3.6
291,51.19409370422363,0.01244037,0.0,3.6
292,51.36352276802063,0.0124456,0.0,3.6
293,51.53486347198486,0.01243314,0.0,3.6
294,51.7062566280365,0.01244451,0.0,3.6
295,51.87796711921692,0.01448113,0.0,3.6
296,52.04859113693237,0.01448441,0.0,3.6
297,52.22035884857178,0.01449047,0.0,3.6
298,52.40438628196716,0.01449382,0.0,3.6
299,52.5755352973938,0.01449368,0.0,3.6
300,52.747392416000366,0.01449543,0.0,3.6
301,52.918033838272095,0.01449598,0.0,3.6
302,53.088863134384155,0.01449653,0.0,3.6
303,53.25988006591797,0.01449306,0.0,3.6
304,53.43235945701599,0.01449485,0.0,3.6
305,53.60303449630737,0.014495,0.0,3.6
306,53.77461099624634,0.0144944,0.0,3.6
307,53.94698524475098,0.01449666,0.0,3.6
308,54.11742925643921,0.01449402,0.0,3.6
309,54.289381980895996,0.01449383,0.0,3.6
310,54.45913529396057,0.01449467,0.0,3.6
311,54.628480672836304,0.0144942,0.0,3.6
312,54.7992422580719,0.01449337,0.0,3.6
313,54.97023797035217,0.01449587,0.0,3.6
314,55.1423978805542,0.01449357,0.0,3.6
315,55.31288766860962,0.01449382,0.0,3.6
316,55.482112646102905,0.01449315,0.0,3.6
317,55.65453767776489,0.01449266,0.0,3.6
318,55.82769560813904,0.01449204,0.0,3.6
319,56.001184940338135,0.01449333,0.0,3.6
320,56.17159867286682,0.01448882,0.0,3.6
321,56.34251093864441,0.01449125,0.0,3.6
322,56.51340055465698,0.01449286,0.0,3.6
323,56.68266582489014,0.0144895,0.0,3.6
324,56.85268020629883,0.01449106,0.0,3.6
325,57.02482295036316,0.01448982,0.0,3.6
326,57.19654393196106,0.01449064,0.0,3.6
327,57.369749784469604,0.01449211,0.0,3.6
328,57.54146480560303,0.01449125,0.0,3.6
329,57.71156668663025,0.01449049,0.0,3.6
330,57.88253688812256,0.01449072,0.0,3.6
331,58.05227041244507,0.01448941,0.0,3.6
332,58.2226767539978,0.01449148,0.0,3.6
333,58.394152879714966,0.01448868,0.0,3.6
334,58.563291788101196,0.01448981,0.0,3.6
335,58.73623466491699,0.01449131,0.0,3.6
336,58.92070198059082,0.01449175,0.0,3.6
337,59.09121251106262,0.01449051,0.0,3.6
338,59.25977849960327,0.01449,0.0,3.6
339,59.444674015045166,0.0144881,0.0,3.6
340,59.61586833000183,0.01449117,0.0,3.6
341,59.78772282600403,0.01448992,0.0,3.6
342,59.95948767662048,0.01449073,0.0,3.6
343,60.13091063499451,0.0144919,0.0,3.6
344,60.30120539665222,0.01449062,0.0,3.6
345,60.47193694114685,0.01449227,0.0,3.6
346,60.643507957458496,0.01449218,0.0,3.6
347,60.81446695327759,0.0144908,0.0,3.6
348,60.986642837524414,0.01449239,0.0,3.6
349,61.158771276474,0.01449171,0.0,3.6
350,61.328855752944946,0.01449163,0.0,3.6
351,61.499996185302734,0.01449107,0.0,3.6
352,61.682401180267334,0.01448779,0.0,3.6
353,61.85387659072876,0.01449049,0.0,3.6
354,62.024455547332764,0.01449099,0.0,3.6
355,62.19673466682434,0.01449008,0.0,3.6
356,62.37056040763855,0.01448808,0.0,3.6
357,62.54233646392822,0.01448934,0.0,3.6
358,62.713157653808594,0.01448867,0.0,3.6
359,62.88477659225464,0.01449014,0.0,3.6
360,63.05696153640747,0.01449,0.0,3.6
361,63.228235960006714,0.01448908,0.0,3.6
362,63.40089392662048,0.01448922,0.0,3.6
363,63.57337188720703,0.01448747,0.0,3.6
364,63.74394106864929,0.01448856,0.0,3.6
365,63.9128692150116,0.01448912,0.0,3.6
366,64.0849711894989,0.014489,0.0,3.6
367,64.25376582145691,0.01448318,0.0,3.6
368,64.42320561408997,0.0144898,0.0,3.6
369,64.59651279449463,0.0124886,0.0,3.6
370,64.76854372024536,0.01248448,0.0,3.6
371,64.93989729881287,0.01259164,0.0,3.6
372,65.11106514930725,0.01250375,0.0,3.6
373,65.28310513496399,0.01243892,0.0,3.6
374,65.45526075363159,0.01251237,0.0,3.6
375,65.62410163879395,0.01244223,0.0,3.6
376,65.79444885253906,0.0131544,0.0,3.6
377,65.9790780544281,0.01260055,0.0,3.6
378,66.1513319015503,0.01262236,0.0,3.6
379,66.32089924812317,0.01240874,0.0,3.6
380,66.49130153656006,0.0146589,0.0,3.6
381,66.66033577919006,0.01447144,0.0,3.6
382,66.83071208000183,0.01447476,0.0,3.6
383,67.00214004516602,0.01448004,0.0,3.6
384,67.18609738349915,0.01448814,0.0,3.6
385,67.35671281814575,0.01449898,0.0,3.6
386,67.52867412567139,0.01449744,0.0,3.6
387,67.69659233093262,0.01449225,0.0,3.6
388,67.86721706390381,0.01448835,0.0,3.6
389,68.0369246006012,0.01448682,0.0,3.6
390,68.20878434181213,0.0144941,0.0,3.6
391,68.3803927898407,0.0144878,0.0,3.6
392,68.55009484291077,0.01448605,0.0,3.6
393,68.7214789390564,0.01448926,0.0,3.6
394,68.89107346534729,0.0144878,0.0,3.6
395,69.06238055229187,0.01448703,0.0,3.6
396,69.23320770263672,0.01448692,0.0,3.6
397,69.40383577346802,0.01448627,0.0,3.6
398,69.57464671134949,0.01448814,0.0,3.6
399,69.74452328681946,0.01448744,0.0,3.6
