"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-15 11:30:41,16.9521065771381,0.10883,8.35014915282602,290.102106577138,0.0575618081551536,-0.374738665277138,8.40085954168977,-0.050710388863747,0,0,-0.00354227902928628,"real-arduino","-1"
