"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
NA,18.8253089463431,0.10693,8.2894203103686,291.975308946343,0.0579334873431615,-0.376611867646343,8.34650026818075,-0.0570799578121477,0,0,-0.0114950813466947,"real-arduino","ideal"
