"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-16 16:54:05,19.9328538956209,0.09133,8.25381208474164,293.082853895621,0.0581532454505594,-0.377719412595621,8.06574781788226,0.188064266859378,0,0,-0.00650398930116403,"real-arduino","-1"
