"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-16 15:17:49,18.9869493246396,0.10996,8.28420989223838,292.13694932464,0.0579655598867062,-0.37677350802464,8.39694309821143,-0.112733205973054,0.0172129489463977,0.000197815127982892,0,"real-arduino","-1"
