"date_time","omegas_temp_raw.durafet","p_h","logger","durafet"
2023-04-08 11:00:00,18.9808234994344,8.27009992183854,"madgetech","red"
2023-04-08 11:00:30,18.9864107028157,8.270120259885,"madgetech","red"
2023-04-08 11:01:00,18.9914788100373,8.27147883168888,"madgetech","red"
2023-04-08 11:01:30,18.9970540844208,8.27076645097076,"madgetech","red"
2023-04-08 11:02:00,19.0018497115603,8.27019140826557,"madgetech","red"
2023-04-08 11:02:30,19.0069771513612,8.27067051328563,"madgetech","red"
2023-04-08 11:03:00,18.993464777494,8.27264167830778,"madgetech","red"
2023-04-08 11:03:30,18.9884606987183,8.27212395749965,"madgetech","red"
2023-04-08 11:04:00,18.9889845329947,8.27135875052223,"madgetech","red"
2023-04-08 11:04:30,18.9887254135878,8.27165075224549,"madgetech","red"
2023-04-08 11:05:00,18.9885443689976,8.27161687189039,"madgetech","red"
2023-04-08 11:05:30,18.9890499942601,8.2714749915811,"madgetech","red"
2023-04-08 11:06:00,18.9900906370446,8.27123300083687,"madgetech","red"
2023-04-08 11:06:30,18.992825357576,8.2719542176431,"madgetech","red"
2023-04-08 11:07:00,18.9964840212604,8.27167257075925,"madgetech","red"
2023-04-08 11:07:30,19.0012550727798,8.27055921456609,"madgetech","red"
2023-04-08 11:08:00,19.0054401936103,8.27067439950266,"madgetech","red"
2023-04-08 11:08:30,19.0088796114455,8.27082508330553,"madgetech","red"
2023-04-08 11:09:00,19.0128685056052,8.27031073315145,"madgetech","red"
2023-04-08 11:09:30,19.0167493585044,8.26989902065714,"madgetech","red"
2023-04-08 11:10:00,19.0204886768596,8.27004570209372,"madgetech","red"
2023-04-08 11:10:30,19.0239018840489,8.26941458565833,"madgetech","red"
2023-04-08 11:11:00,19.0277120014993,8.26979645637313,"madgetech","red"
2023-04-08 11:11:30,19.0312403616573,8.26945110922034,"madgetech","red"
2023-04-08 11:12:00,19.0352951239855,8.26913651993396,"madgetech","red"
2023-04-08 11:12:30,19.038832380271,8.26937857735363,"madgetech","red"
2023-04-08 11:13:00,19.0423645174578,8.26917360822855,"madgetech","red"
2023-04-08 11:13:30,19.0459622838279,8.26870229743289,"madgetech","red"
2023-04-08 11:14:00,19.0484398400405,8.26898986816654,"madgetech","red"
2023-04-08 11:14:30,19.0510337193209,8.26951071902674,"madgetech","red"
2023-04-08 11:15:00,19.0532296418223,8.26885449176062,"madgetech","red"
2023-04-08 11:15:30,19.0554573098583,8.26899510670625,"madgetech","red"
2023-04-08 11:16:00,19.0572266343018,8.26877030910213,"madgetech","red"
2023-04-08 11:16:30,19.0602047229387,8.26859976767007,"madgetech","red"
2023-04-08 11:17:00,19.0630028398715,8.26853746051966,"madgetech","red"
2023-04-08 11:17:30,19.0656433266383,8.26871628423583,"madgetech","red"
2023-04-08 11:18:00,19.0691814989405,8.26809390344256,"madgetech","red"
2023-04-08 11:18:30,19.0718907221462,8.2681867697462,"madgetech","red"
2023-04-08 11:19:00,19.0738662383934,8.26860645537928,"madgetech","red"
2023-04-08 11:19:30,19.0771157474938,8.26743264119024,"madgetech","red"
2023-04-08 11:20:00,19.0802653422377,8.26773484393152,"madgetech","red"
2023-04-08 11:20:30,19.0829998248288,8.26736730900137,"madgetech","red"
2023-04-08 11:21:00,19.0850216622656,8.26720011422274,"madgetech","red"
2023-04-08 11:21:30,19.0886123856242,8.26754193289895,"madgetech","red"
2023-04-08 11:22:00,19.0921477795647,8.26730421863389,"madgetech","red"
2023-04-08 11:22:30,19.0952297101005,8.26686836883888,"madgetech","red"
2023-04-08 11:23:00,19.0988161213867,8.26680152030455,"madgetech","red"
2023-04-08 11:23:30,19.1022189011019,8.26687845338713,"madgetech","red"
2023-04-08 11:24:00,19.1060564032851,8.26653602442941,"madgetech","red"
2023-04-08 11:24:30,19.1091266267724,8.26600824755567,"madgetech","red"
2023-04-08 11:25:00,19.1124320354921,8.26588415981185,"madgetech","red"
2023-04-08 11:25:30,19.1167603381142,8.26580741404844,"madgetech","red"
2023-04-08 11:26:00,19.1204033690212,8.26531990087303,"madgetech","red"
2023-04-08 11:26:30,19.1238568899103,8.26547939941229,"madgetech","red"
2023-04-08 11:27:00,19.127671767576,8.2652452070025,"madgetech","red"
2023-04-08 11:27:30,19.1314299761754,8.26514579730224,"madgetech","red"
2023-04-08 11:28:00,19.134969170106,8.26534538451911,"madgetech","red"
2023-04-08 11:28:30,19.1396194378449,8.26482955136233,"madgetech","red"
2023-04-08 11:29:00,19.1435174326456,8.26521001611454,"madgetech","red"
2023-04-08 11:29:30,19.1476132365377,8.26512240508423,"madgetech","red"
2023-04-08 11:30:00,19.1513813867432,8.2640170005284,"madgetech","red"
2023-04-08 11:30:30,19.1551096157158,8.26434553947746,"madgetech","red"
2023-04-08 11:31:00,19.1588408570438,8.26415403382226,"madgetech","red"
2023-04-08 11:31:30,19.1620797555383,8.26386072266122,"madgetech","red"
2023-04-08 11:32:00,19.1662147226892,8.26365374097055,"madgetech","red"
2023-04-08 11:32:30,19.1698672148835,8.2635765644943,"madgetech","red"
2023-04-08 11:33:00,19.1743552573915,8.2627291772865,"madgetech","red"
2023-04-08 11:33:30,19.1786680650667,8.26236268332125,"madgetech","red"
2023-04-08 11:34:00,19.182684307473,8.26288147107574,"madgetech","red"
2023-04-08 11:34:30,19.1868170618313,8.26308209176459,"madgetech","red"
2023-04-08 11:35:00,19.1915471057311,8.26238380180225,"madgetech","red"
2023-04-08 11:35:30,19.196377329595,8.26212610034876,"madgetech","red"
2023-04-08 11:36:00,19.200114178462,8.26222696244217,"madgetech","red"
2023-04-08 11:36:30,19.2034306722662,8.26227729104144,"madgetech","red"
2023-04-08 11:37:00,19.2073106967738,8.26143672103676,"madgetech","red"
2023-04-08 11:37:30,19.2116352816621,8.26143423195703,"madgetech","red"
2023-04-08 11:38:00,19.2153000680162,8.26175929812753,"madgetech","red"
2023-04-08 11:38:30,19.2189540037836,8.2615076944803,"madgetech","red"
2023-04-08 11:39:00,19.2225097996459,8.2613819795679,"madgetech","red"
2023-04-08 11:39:30,19.2255799594427,8.26074966347168,"madgetech","red"
2023-04-08 11:40:00,19.2285167192643,8.2607810896768,"madgetech","red"
2023-04-08 11:40:30,19.2313620722773,8.26014230557631,"madgetech","red"
2023-04-08 11:41:00,19.2350380893749,8.26018179782575,"madgetech","red"
