"date_time","logger","durafet","v1","v2","v3","v4","durafet_temp","p_h","hobo_temp","diff_temp"
2023-04-09 15:29:10,"madgetech","green",130.48306,35.87768,-35.3366,42.47514,0.932460219708354,9.45982570850667,5.081,4.14853978029165
2023-04-09 15:29:20,"arduino","red",102.97,36,34,44.16,0.258795343667308,8.3503472845429,5.07,4.81120465633269
2023-04-09 15:29:40,"madgetech","green",130.50532,35.87746,-35.33808,42.45568,0.936387713194377,9.46017168440374,5.038,4.10161228680562
2023-04-09 15:29:50,"arduino","red",103,36,34.25,44.12,0.267637684389431,8.35079320469264,5.07,4.80236231561057
2023-04-09 15:30:10,"madgetech","green",130.51276,35.87798,-35.33726,42.4361,0.940519789103385,9.46024184817307,5.07,4.12948021089661
2023-04-09 15:30:20,"arduino","red",102.97,36,34.25,44.09,0.274272069449311,8.35015989859532,5.049,4.77472793055069
2023-04-09 15:30:40,"madgetech","green",130.52518,35.87834,-35.33844,42.41572,0.944777734175572,9.46040154814226,5.017,4.07222226582443
2023-04-09 15:30:50,"arduino","red",102.97,36,34,44.06,0.280908710023097,8.35007955132908,5.017,4.7360912899769
2023-04-09 15:31:10,"madgetech","green",130.5033,35.879,-35.33864,42.39562,0.949051867042058,9.45993031080824,5.038,4.08894813295794
2023-04-09 15:31:20,"arduino","red",103,36,34.25,44.03,0.287547607589415,8.35055212261516,5.017,4.72945239241059
2023-04-09 15:31:40,"madgetech","green",130.51938,35.88002,-35.33896,42.37356,0.953815282980721,9.46014915426833,5.027,4.07318471701928
2023-04-09 15:31:50,"arduino","red",102.97,36,34.25,44.03,0.287547607589415,8.34999918064051,5.017,4.72945239241059
2023-04-09 15:32:10,"madgetech","green",130.47976,35.88024,-35.33922,42.3554,0.957587510117573,9.45935985561939,5.006,4.04841248988243
2023-04-09 15:32:20,"arduino","red",103,36,34.25,44,0.294188763628127,8.35047171506073,4.995,4.70081123637187
2023-04-09 15:32:40,"madgetech","green",130.48626,35.88038,-35.3403,42.3355,0.961697610157671,9.45941309761945,4.995,4.03330238984233
2023-04-09 15:32:50,"arduino","red",102.97,36,34.25,43.97,0.30083217962065,8.34983836893955,4.995,4.69416782037935
2023-04-09 15:33:10,"madgetech","green",130.51028,35.88098,-35.34044,42.3155,0.965940283496905,9.45978631945833,5.006,4.0400597165031
2023-04-09 15:33:20,"arduino","red",103,36,33.75,43.94,0.307477857049765,8.35031082957357,4.984,4.67652214295024
2023-04-09 15:33:40,"madgetech","green",130.47292,35.88064,-35.34086,42.29664,0.969723088280712,9.45903844148929,4.963,3.99327691171929
2023-04-09 15:33:50,"arduino","red",102.97,36,34.25,43.94,0.307477857049765,8.34975792789868,4.995,4.68752214295024
2023-04-09 15:34:10,"madgetech","green",130.49008,35.88182,-35.3404,42.27794,0.973841115914409,9.45928754496067,5.006,4.03215888408559
2023-04-09 15:34:20,"arduino","red",102.94,36,34,43.91,0.314125797399739,8.34912457514475,4.995,4.68087420260026
2023-04-09 15:34:40,"madgetech","green",130.49998,35.88234,-35.34272,42.25818,0.978017798529343,9.45940222035371,4.963,3.98498220147066
2023-04-09 15:34:50,"arduino","red",102.97,36,34.25,43.87,0.322993240533585,8.34957014080371,4.963,4.64000675946641
2023-04-09 15:35:10,"madgetech","green",130.51024,35.88246,-35.34258,42.23928,0.981922409313713,9.45952789721543,4.963,3.98107759068629
2023-04-09 15:35:20,"arduino","red",102.94,36,34.25,43.84,0.329646466812281,8.34893676458712,4.952,4.62235353318772
2023-04-09 15:35:40,"madgetech","green",130.4894,35.88256,-35.3423,42.22196,0.985498929809168,9.4590871031138,4.963,3.97750107019083
2023-04-09 15:35:50,"arduino","red",102.94,36,34.25,43.84,0.329646466812281,8.34893676458712,4.952,4.62235353318772
2023-04-09 15:36:10,"madgetech","green",130.4921,35.88248,-35.34278,42.20352,0.989262502289778,9.45907606999569,4.974,3.98473749771022
2023-04-09 15:36:20,"arduino","red",102.94,36,34.25,43.81,0.336301960969718,8.3488562351538,4.931,4.59469803903028
2023-04-09 15:36:40,"madgetech","green",130.47832,35.88472,-35.34476,42.18602,0.993393687429983,9.45875614383062,4.941,3.94760631257002
2023-04-09 15:36:50,"arduino","red",102.94,36,34.25,43.78,0.342959724496181,8.3487756821832,4.92,4.57704027550382
2023-04-09 15:37:10,"madgetech","green",130.4855,35.88382,-35.34384,42.169,0.996669504506701,9.45883533667493,4.963,3.9663304954933
