"date_time","v1","v2","v3","v4","logger","durafet"
2023-04-07 18:00:00,115.9486,35.95134,-35.57908,-3.93434,"madgetech","green"
2023-04-07 18:00:30,115.90428,35.95148,-35.58082,-4.01772,"madgetech","green"
2023-04-07 18:01:00,115.898,35.95228,-35.58168,-4.09906,"madgetech","green"
2023-04-07 18:01:30,115.83406,35.95188,-35.58184,-4.18046,"madgetech","green"
2023-04-07 18:02:00,115.80414,35.95266,-35.58262,-4.26032,"madgetech","green"
2023-04-07 18:02:30,115.76934,35.9531,-35.58298,-4.3406,"madgetech","green"
2023-04-07 18:03:00,115.72918,35.95362,-35.58398,-4.41948,"madgetech","green"
2023-04-07 18:03:30,115.68336,35.95458,-35.58468,-4.49744,"madgetech","green"
2023-04-07 18:04:00,115.63646,35.9549,-35.58522,-4.57458,"madgetech","green"
2023-04-07 18:04:30,115.6117,35.95466,-35.5858,-4.65048,"madgetech","green"
2023-04-07 18:05:00,115.5845,35.95534,-35.58704,-4.72676,"madgetech","green"
2023-04-07 18:05:30,115.519,35.95468,-35.58714,-4.80194,"madgetech","green"
2023-04-07 18:06:00,115.4742,35.95586,-35.58684,-4.87672,"madgetech","green"
2023-04-07 18:06:30,115.44704,35.95508,-35.58786,-4.95074,"madgetech","green"
2023-04-07 18:07:00,115.45086,35.95602,-35.58838,-5.02288,"madgetech","green"
2023-04-07 18:07:30,115.41114,35.95634,-35.5887,-5.09614,"madgetech","green"
2023-04-07 18:08:00,115.38366,35.95656,-35.5894,-5.16842,"madgetech","green"
2023-04-07 18:08:30,115.36134,35.95716,-35.59114,-5.2402,"madgetech","green"
2023-04-07 18:09:00,115.32514,35.9569,-35.59184,-5.31008,"madgetech","green"
2023-04-07 18:09:30,115.26734,35.95766,-35.59134,-5.38178,"madgetech","green"
2023-04-07 18:10:00,115.21302,35.95774,-35.591,-5.4512,"madgetech","green"
2023-04-07 18:10:30,115.14708,35.95774,-35.59276,-5.5204,"madgetech","green"
2023-04-07 18:11:00,115.0968,35.95844,-35.59366,-5.58894,"madgetech","green"
2023-04-07 18:11:30,115.08318,35.95886,-35.5929,-5.65698,"madgetech","green"
2023-04-07 18:12:00,115.05158,35.95806,-35.59234,-5.72442,"madgetech","green"
2023-04-07 18:12:30,115.03972,35.95868,-35.5942,-5.79106,"madgetech","green"
2023-04-07 18:13:00,114.9965,35.9597,-35.59466,-5.85736,"madgetech","green"
2023-04-07 18:13:30,114.99546,35.95972,-35.59408,-5.92216,"madgetech","green"
2023-04-07 18:14:00,114.94988,35.95926,-35.59478,-5.98786,"madgetech","green"
2023-04-07 18:14:30,114.91728,35.96034,-35.59526,-6.05124,"madgetech","green"
2023-04-07 18:15:00,114.8915,35.9601,-35.5953,-6.11496,"madgetech","green"
2023-04-07 18:15:30,114.86226,35.96166,-35.59534,-6.17844,"madgetech","green"
2023-04-07 18:16:00,114.83154,35.96164,-35.59628,-6.24182,"madgetech","green"
2023-04-07 18:16:30,114.79386,35.96134,-35.59674,-6.3035,"madgetech","green"
2023-04-07 18:17:00,114.75836,35.96164,-35.59776,-6.36524,"madgetech","green"
2023-04-07 18:17:30,114.74614,35.9618,-35.5977,-6.42634,"madgetech","green"
