"date_time","v1","v2","v3","v4","logger","durafet"
2023-04-09 16:05:12,101.77,35.85488,-35.38604,42.3429,"madgetech","red"
2023-04-09 16:05:42,101.88258,35.85562,-35.38588,42.34424,"madgetech","red"
2023-04-09 16:06:12,101.95862,35.85526,-35.38518,42.3471,"madgetech","red"
2023-04-09 16:06:42,102.07278,35.85636,-35.38568,42.34722,"madgetech","red"
2023-04-09 16:07:12,102.13212,35.8562,-35.38554,42.34784,"madgetech","red"
2023-04-09 16:07:42,102.18742,35.85698,-35.38592,42.34698,"madgetech","red"
2023-04-09 16:08:12,102.20802,35.85698,-35.38422,42.34716,"madgetech","red"
2023-04-09 16:08:42,102.29238,35.85754,-35.38494,42.3481,"madgetech","red"
2023-04-09 16:09:12,102.28048,35.8579,-35.38428,42.3474,"madgetech","red"
2023-04-09 16:09:42,102.37696,35.85838,-35.38426,42.34936,"madgetech","red"
2023-04-09 16:10:12,102.4066,35.85864,-35.38524,42.3506,"madgetech","red"
2023-04-09 16:10:42,102.41846,35.8587,-35.38498,42.35182,"madgetech","red"
2023-04-09 16:11:12,102.44596,35.85898,-35.38434,42.35674,"madgetech","red"
2023-04-09 16:11:42,102.43708,35.85854,-35.38474,42.35944,"madgetech","red"
2023-04-09 16:12:12,102.46924,35.85902,-35.38452,42.36218,"madgetech","red"
2023-04-09 16:12:42,102.47686,35.86012,-35.38482,42.36594,"madgetech","red"
2023-04-09 16:13:12,102.48472,35.86008,-35.38528,42.36964,"madgetech","red"
2023-04-09 16:13:42,102.4762,35.86086,-35.38582,42.37346,"madgetech","red"
2023-04-09 16:14:12,102.44648,35.86012,-35.38532,42.37798,"madgetech","red"
2023-04-09 16:14:42,102.48062,35.86162,-35.38582,42.38236,"madgetech","red"
2023-04-09 16:15:12,102.5236,35.86136,-35.38586,42.3875,"madgetech","red"
2023-04-09 16:15:42,102.53128,35.86146,-35.38616,42.39302,"madgetech","red"
2023-04-09 16:16:12,102.52968,35.86192,-35.38622,42.39824,"madgetech","red"
2023-04-09 16:16:42,102.55368,35.86352,-35.38606,42.405,"madgetech","red"
2023-04-09 16:17:12,102.53562,35.86234,-35.38696,42.41284,"madgetech","red"
2023-04-09 16:17:42,102.56274,35.86426,-35.38746,42.42256,"madgetech","red"
2023-04-09 16:18:12,102.56636,35.86312,-35.38736,42.42866,"madgetech","red"
2023-04-09 16:18:42,102.61496,35.86502,-35.38726,42.43926,"madgetech","red"
2023-04-09 16:19:12,102.5995,35.86472,-35.38754,42.44872,"madgetech","red"
2023-04-09 16:19:42,102.62538,35.86564,-35.38738,42.45848,"madgetech","red"
2023-04-09 16:20:12,102.61488,35.86682,-35.38908,42.46764,"madgetech","red"
2023-04-09 16:20:42,102.66862,35.86724,-35.38924,42.4795,"madgetech","red"
2023-04-09 16:21:12,102.66192,35.86754,-35.38958,42.49066,"madgetech","red"
2023-04-09 16:21:42,102.7147,35.8676,-35.38906,42.50324,"madgetech","red"
2023-04-09 16:22:12,102.72368,35.86788,-35.38928,42.51578,"madgetech","red"
2023-04-09 16:22:42,102.77132,35.86774,-35.39016,42.53068,"madgetech","red"
2023-04-09 16:23:12,102.79406,35.86794,-35.3902,42.54574,"madgetech","red"
2023-04-09 16:23:42,102.8478,35.8677,-35.39022,42.56328,"madgetech","red"
2023-04-09 16:24:12,102.85358,35.86766,-35.3907,42.58056,"madgetech","red"
2023-04-09 16:24:42,102.89348,35.867,-35.38904,42.60118,"madgetech","red"
2023-04-09 16:25:12,102.91172,35.86688,-35.38932,42.6216,"madgetech","red"
2023-04-09 16:25:42,102.91748,35.8659,-35.38916,42.64294,"madgetech","red"
2023-04-09 16:26:12,102.93186,35.86556,-35.38828,42.6658,"madgetech","red"
2023-04-09 16:26:42,102.9423,35.86514,-35.38828,42.68918,"madgetech","red"
2023-04-09 16:27:12,102.96316,35.8642,-35.38782,42.71378,"madgetech","red"
2023-04-09 16:27:42,103.00146,35.86378,-35.3876,42.73898,"madgetech","red"
2023-04-09 16:28:12,102.9994,35.8632,-35.38764,42.7646,"madgetech","red"
2023-04-09 16:28:42,103.03568,35.86266,-35.38624,42.79096,"madgetech","red"
2023-04-09 16:29:12,103.02406,35.86232,-35.38544,42.81888,"madgetech","red"
2023-04-09 16:29:42,103.05442,35.86204,-35.38584,42.84482,"madgetech","red"
2023-04-09 16:30:12,103.02852,35.86082,-35.3865,42.8734,"madgetech","red"
2023-04-09 16:30:42,103.05014,35.86094,-35.38486,42.90164,"madgetech","red"
2023-04-09 16:31:12,103.05904,35.85962,-35.3847,42.9301,"madgetech","red"
2023-04-09 16:31:42,103.06672,35.86018,-35.38324,42.9583,"madgetech","red"
2023-04-09 16:32:12,103.07086,35.85874,-35.3842,42.98632,"madgetech","red"
2023-04-09 16:32:42,103.10962,35.8589,-35.38244,43.0146,"madgetech","red"
2023-04-09 16:33:12,103.09212,35.85854,-35.38108,43.04296,"madgetech","red"
2023-04-09 16:33:42,103.10886,35.85776,-35.38228,43.07196,"madgetech","red"
2023-04-09 16:34:12,103.0894,35.85752,-35.38014,43.10208,"madgetech","red"
2023-04-09 16:34:42,103.11754,35.85672,-35.3799,43.13292,"madgetech","red"
2023-04-09 16:35:12,103.1173,35.85602,-35.38032,43.1618,"madgetech","red"
2023-04-09 16:35:42,103.14814,35.85652,-35.37918,43.19216,"madgetech","red"
2023-04-09 16:36:12,103.11944,35.85606,-35.37872,43.22194,"madgetech","red"
2023-04-09 16:36:42,103.15612,35.85548,-35.3782,43.25284,"madgetech","red"
2023-04-09 16:37:12,103.14562,35.85558,-35.37784,43.28294,"madgetech","red"
2023-04-09 16:37:42,103.14394,35.85498,-35.37716,43.31292,"madgetech","red"
2023-04-09 16:38:12,103.16462,35.85424,-35.37684,43.34314,"madgetech","red"
2023-04-09 16:38:42,103.18578,35.85402,-35.37604,43.37316,"madgetech","red"
