"date_time","omegas_temp_raw.durafet","p_h"
2024-01-23 18:25:01,16.031072871126,7.91806464678115
2024-01-23 18:30:01,16.031072871126,7.91754180793829
2024-01-23 18:35:01,16.031072871126,7.91754180793829
2024-01-23 18:40:01,16.0166547049392,7.91716242856111
2024-01-23 18:45:01,16.031072871126,7.91701896909543
2024-01-23 18:50:01,16.0166547049392,7.91716242856111
2024-01-23 18:55:01,16.0166547049392,7.9176852934733
2024-01-23 19:00:01,16.0166547049392,7.91716242856111
2024-01-23 19:05:01,16.0166547049392,7.9176852934733
2024-01-23 19:10:01,16.0166547049392,7.91873102329766
2024-01-23 19:15:01,16.0022473032506,7.91887446810569
2024-01-23 19:20:01,16.0022473032506,7.91835157714106
2024-01-23 19:25:01,15.9878506508014,7.91901782017016
2024-01-23 19:30:01,15.9878506508014,7.9195407371704
2024-01-23 19:35:01,15.9734647323651,7.91916107961285
2024-01-23 19:40:01,15.9734647323651,7.91916107961285
2024-01-23 19:45:01,15.9734647323651,7.91968402263188
2024-01-23 19:50:01,15.9734647323651,7.91968402263188
2024-01-23 19:55:01,15.9734647323651,7.91968402263188
2024-01-23 20:00:01,15.9734647323651,7.9202069656509
2024-01-23 20:05:01,15.9590895327466,7.92087315361836
2024-01-23 20:10:01,15.9590895327466,7.92087315361836
2024-01-23 20:15:01,15.9590895327466,7.92035018459736
2024-01-23 20:20:01,15.9590895327466,7.92139612263937
2024-01-23 20:25:01,15.9399392474343,7.92106400312509
2024-01-23 20:30:01,15.9399392474343,7.92106400312509
2024-01-23 20:35:01,15.9399392474343,7.92158700678932
2024-01-23 20:40:01,15.9543001788782,7.9214438590733
2024-01-23 20:45:01,15.9399392474343,7.92228434500829
2024-01-23 20:50:01,15.9399392474343,7.92158700678932
2024-01-23 20:55:01,15.9255889994755,7.92242743505696
2024-01-23 21:00:01,15.9112494199114,7.92257043291967
2024-01-23 21:05:01,15.9255889994755,7.92242743505696
2024-01-23 21:10:01,15.896920493683,7.92271333871707
2024-01-23 21:15:01,15.896920493683,7.92149281521081
2024-01-23 21:20:01,15.8826022057625,7.92285615256955
2024-01-23 21:25:01,15.8682945411529,7.92230136351525
2024-01-23 21:30:01,15.8682945411529,7.92230136351525
2024-01-23 21:35:01,15.839711022035,7.92258646358626
2024-01-23 21:40:01,15.8206788577795,7.92277632703342
2024-01-23 21:45:01,15.8206788577795,7.92277632703342
2024-01-23 21:50:01,15.8349512192647,7.9221107510065
2024-01-23 21:55:01,15.8206788577795,7.92172988800982
2024-01-23 22:00:01,15.8206788577795,7.9196370099626
2024-01-23 22:05:01,15.8064170549764,7.92030239142484
2024-01-23 22:10:01,15.8206788577795,7.9196370099626
2024-01-23 22:15:01,15.8206788577795,7.9201602294744
2024-01-23 22:20:01,15.8206788577795,7.92120666849801
2024-01-23 22:25:01,15.8206788577795,7.92172988800982
2024-01-23 22:30:01,15.8064170549764,7.9218721274327
2024-01-23 22:35:01,15.8206788577795,7.92068344898621
2024-01-23 22:40:01,15.8064170549764,7.92134888209675
2024-01-23 22:45:01,15.8064170549764,7.92030239142484
2024-01-23 22:50:01,15.8064170549764,7.9208256367608
2024-01-23 22:55:01,15.7921657960231,7.92044446229226
2024-01-23 23:00:01,15.7921657960231,7.92096773343582
2024-01-23 23:05:01,15.7779250661177,7.92110973912985
2024-01-23 23:10:01,15.7779250661177,7.92058644219521
2024-01-23 23:15:01,15.7779250661177,7.92006314526058
2024-01-23 23:20:01,15.7779250661177,7.92163303606448
2024-01-23 23:25:01,15.7636948504889,7.92229829937964
2024-01-23 23:30:01,15.7636948504889,7.92229829937964
2024-01-23 23:35:01,15.7636948504889,7.91968168583358
2024-01-23 23:40:01,15.7636948504889,7.91968168583358
2024-01-23 23:45:01,15.7636948504889,7.91968168583358
2024-01-23 23:50:01,15.7636948504889,7.91898392222129
2024-01-23 23:55:01,15.7636948504889,7.91968168583358
NA,15.7636948504889,7.91968168583358
NA,15.7636948504889,7.91968168583358
NA,15.7494751343956,7.91982343264611
NA,15.7494751343956,7.92034678111342
NA,15.7494751343956,7.92087012958072
NA,15.7636948504889,7.91898392222129
NA,15.7494751343956,7.91807893775508
NA,15.7636948504889,7.92020500854279
NA,15.7636948504889,7.91846059951208
NA,15.7494751343956,7.92087012958072
NA,15.7494751343956,7.92191682651534
NA,15.7494751343956,7.92087012958072
2024-01-24 01:00:01,15.7494751343956,7.92034678111342
2024-01-24 01:05:01,15.7352659031272,7.91874388239381
2024-01-24 01:10:01,15.7352659031272,7.91822050818486
2024-01-24 01:15:01,15.7352659031272,7.91822050818486
2024-01-24 01:20:01,15.7210671420032,7.91783858827559
2024-01-24 01:25:01,15.7352659031272,7.91665038555803
2024-01-24 01:30:01,15.7352659031272,7.91769713397592
2024-01-24 01:35:01,15.7210671420032,7.91836198820973
2024-01-24 01:40:01,15.7021517220786,7.91750361939797
2024-01-24 01:45:01,15.7021517220786,7.91855048781571
2024-01-24 01:50:01,15.7210671420032,7.91888538814387
2024-01-24 01:55:01,15.7021517220786,7.91802705360684
2024-01-24 02:00:01,15.7021517220786,7.91855048781571
2024-01-24 02:05:01,15.7021517220786,7.91855048781571
2024-01-24 02:10:01,15.7163365457943,7.91683890263165
2024-01-24 02:15:01,15.7163365457943,7.91579208562053
2024-01-24 02:20:01,15.68797733437,7.91712137766411
2024-01-24 02:25:01,15.68797733437,7.91712137766411
2024-01-24 02:30:01,15.68797733437,7.91712137766411
2024-01-24 02:35:01,15.6738133680882,7.91394707158646
2024-01-24 02:40:01,15.6596598086827,7.91461143299033
2024-01-24 02:45:01,15.6596598086827,7.9151349442109
2024-01-24 02:50:01,15.6455166416329,7.91649734204338
2024-01-24 02:55:01,15.6455166416329,7.91527575604032
2024-01-24 03:00:01,15.6313838524479,7.91541647832336
2024-01-24 03:05:01,15.6313838524479,7.91489291584332
2024-01-24 03:10:01,15.6313838524479,7.91541647832336
2024-01-24 03:15:01,15.6172614266663,7.9155571111757
2024-01-24 03:20:01,15.6172614266663,7.91677881670815
2024-01-24 03:25:01,15.6031493498566,7.91622126838719
2024-01-24 03:30:01,15.6031493498566,7.91622126838719
2024-01-24 03:35:01,15.6031493498566,7.9174430336274
2024-01-24 03:40:01,15.5843493209555,7.91867769545511
2024-01-24 03:45:01,15.5843493209555,7.9202486387586
2024-01-24 03:50:01,15.5843493209555,7.9202486387586
2024-01-24 03:55:01,15.5843493209555,7.92077228652643
2024-01-24 04:00:01,15.5843493209555,7.92077228652643
2024-01-24 04:05:01,15.5702613357884,7.92091286058679
2024-01-24 04:10:01,15.5561836516995,7.9210533455641
2024-01-24 04:15:01,15.5561836516995,7.92279900841073
2024-01-24 04:20:01,15.5702613357884,7.9216110916788
2024-01-24 04:25:01,15.5561836516995,7.92175161070275
2024-01-24 04:30:01,15.5561836516995,7.92175161070275
2024-01-24 04:35:01,15.5702613357884,7.9216110916788
2024-01-24 04:40:01,15.5421162543844,7.92241576510958
2024-01-24 04:45:01,15.5421162543844,7.92241576510958
2024-01-24 04:50:01,15.5280591295676,7.92255613177086
2024-01-24 04:55:01,15.5280591295676,7.92307988164632
2024-01-24 05:00:01,15.5140122630027,7.92322018501687
