"trisdata.date_time","omegas_temp_tris.durafet","omegas_temp_tris.v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff"
2024-01-25 12:44:31,18.460964587092,0.07172,8.30118204546568,291.610964587092,0.057861194451679,-0.376247523287092,7.74210638982226,0.559075655643421,0.0489762210151525,0.00252820114671959
2024-01-25 12:45:01,18.460964587092,0.07169,8.30118204546568,291.610964587092,0.057861194451679,-0.376247523287092,7.74158790761178,0.559594137853895,0.0326644478455478,0.00185828817679035
2024-01-25 12:45:31,18.4827712525355,0.07169,8.3004774102111,291.632771252535,0.0578655213113063,-0.376269329952535,7.74138588577804,0.559091524433057,0.0381457134881202,0.00190894402517472
2024-01-25 12:46:01,18.4991422308138,0.07172,8.29994847400087,291.649142230814,0.057868769626605,-0.376285700930814,7.74175265556094,0.558195818439927,0.0545166917664233,0.000505151716648555
2024-01-25 12:46:31,18.5155269297418,0.07169,8.29941914303481,291.665526929742,0.057872020664343,-0.376302085629742,7.74108248661456,0.558336656420254,0.0709013906944165,0.000656809400223501
2024-01-25 12:47:01,18.5155269297418,0.07169,8.29941914303481,291.665526929742,0.057872020664343,-0.376302085629742,7.74108248661456,0.558336656420254,0.0545623426497741,0.00102390320770152
2024-01-25 12:47:31,18.5319253711512,0.07169,8.29888941671084,291.681925371151,0.0578752744288523,-0.376318484071151,7.74093062179602,0.557958794914816,0.0709607840591957,0.000657285815765185
2024-01-25 12:48:01,18.5319253711512,0.07166,8.29888941671084,291.681925371151,0.0578752744288523,-0.376318484071151,7.74041226572262,0.558477150988218,0.0491541186157178,0.000973620055426672
2024-01-25 12:48:31,18.5319253711512,0.07166,8.29888941671084,291.681925371151,0.0578752744288523,-0.376318484071151,7.74041226572262,0.558477150988218,0.0327831403374148,0.00134038983832685
2024-01-25 12:49:01,18.5483375769247,0.07162,8.29835929442527,291.698337576925,0.0578785309244748,-0.376334896276925,7.73956921714992,0.558790077275352,0.0328106471828846,0.00151326946464181
2024-01-25 12:49:31,18.5647635689961,0.07162,8.2978287755729,291.714763568996,0.0578817901555625,-0.376351322268996,7.73941719952048,0.558411576052413,0.0492366392542749,0.00166528709407476
2024-01-25 12:50:01,18.5647635689961,0.07162,8.2978287755729,291.714763568996,0.0578817901555625,-0.376351322268996,7.73941719952048,0.558411576052413,0.0328381978448533,0.0015134222755373
2024-01-25 12:50:31,18.5812033693505,0.07159,8.29729785954743,291.73120336935,0.0578850521264778,-0.37636776206935,7.73874680272501,0.558551056822419,0.0492779981992726,0.00166546299760917
2024-01-25 12:51:01,18.5976570000246,0.07156,8.29676654574081,291.747657000025,0.0578883168415931,-0.376384215700025,7.73807635357216,0.558690192168648,0.0657316288734364,0.00233591215045603
