"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-16 15:17:49,17.0292405477066,0.10996,8.34763568020122,290.179240547707,0.0575771130106353,-0.374815799247707,8.41959198541548,-0.0719563052142558,0.0153472858411341,0.00017876129120431,0,"arduino","ideal"
