"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-15 11:30:41,21.7679667947774,0.10883,8.19528128847526,294.917966794777,0.0585173669589849,-0.379554525494777,8.34597574831226,-0.150694459837004,0,0,-0.00361962251972692,"arduino","+5"
