Date,Time,J1 (mV),J1 oversampled mean (mV),J1 oversampled mean,J1 oversampled min,J1 oversampled max,J1 oversampled sd,J2+ (mV),J3 (mV),J4+ (mV),J4+ oversampled mean (mV),J4+ oversampled mean,J4+ oversampled min,J4+ oversampled max,J4+ oversampled sd,J4- (mV),J4- oversampled mean (mV),J4- oversampled mean,J4- oversampled min,J4- oversampled max,J4- oversampled sd
4/11/23,16:09:15,74.62,74.59,2387,2380,2397,3.94,34,-36,32.19,32.22,1031,1029,1034,0.94,51.63,51.59,1651,1650,1652,0.61
4/11/23,16:09:30,74.84,74.59,2387,2379,2397,3.91,34,-36,32.19,32.22,1031,1029,1034,1.04,51.59,51.59,1651,1650,1653,0.72
4/11/23,16:09:45,74.59,74.59,2387,2379,2396,3.88,34,-36,32.16,32.22,1031,1029,1033,0.91,51.59,51.59,1651,1650,1653,0.6
4/11/23,16:10:00,74.66,74.59,2387,2378,2396,4.24,34,-36,32.19,32.22,1031,1029,1034,1,51.59,51.59,1651,1650,1653,0.73
4/11/23,16:10:15,74.44,74.59,2387,2379,2398,4.17,33.75,-36,32.19,32.22,1031,1029,1033,0.88,51.59,51.59,1651,1650,1653,0.62
4/11/23,16:10:30,74.53,74.59,2387,2378,2397,4.22,34,-36,32.19,32.22,1031,1030,1034,0.93,51.34,51.59,1651,1650,1653,0.8
4/11/23,16:10:45,74.78,74.62,2388,2380,2397,4.07,34.25,-36,32.19,32.22,1031,1028,1033,0.91,51.63,51.59,1651,1650,1653,0.61
4/11/23,16:11:00,74.66,74.62,2388,2380,2397,4.08,34,-36,32.19,32.22,1031,1029,1033,0.87,51.59,51.59,1651,1650,1653,0.8
4/11/23,16:11:15,74.31,74.59,2387,2377,2397,4.26,33.75,-36,32.25,32.22,1031,1029,1034,0.8,51.59,51.59,1651,1650,1653,0.7
4/11/23,16:11:30,74.53,74.59,2387,2377,2397,4.18,34,-36,31.97,32.22,1031,1028,1033,0.96,51.63,51.59,1651,1651,1653,0.74
4/11/23,16:11:45,74.59,74.59,2387,2378,2396,4.08,34,-36,32.19,32.22,1031,1028,1033,0.88,51.59,51.59,1651,1650,1653,0.67
4/11/23,16:12:00,74.75,74.59,2387,2377,2399,4.46,34,-36,32.16,32.22,1031,1029,1033,0.93,51.63,51.59,1651,1650,1653,0.73
4/11/23,16:12:15,74.66,74.59,2387,2378,2397,3.99,33.75,-36,32.22,32.22,1031,1029,1033,0.87,51.59,51.59,1651,1650,1653,0.59
4/11/23,16:12:30,74.5,74.59,2387,2376,2397,4.65,33.75,-36,32.22,32.22,1031,1029,1033,0.9,51.59,51.59,1651,1651,1653,0.74
4/11/23,16:12:45,74.44,74.56,2386,2378,2396,4.05,34,-36,32.22,32.22,1031,1029,1035,1.01,51.59,51.59,1651,1650,1653,0.67
4/11/23,16:13:00,74.69,74.59,2387,2377,2397,4.34,34,-36,32.19,32.22,1031,1028,1033,0.97,51.59,51.59,1651,1650,1653,0.76
4/11/23,16:13:15,74.59,74.59,2387,2379,2396,3.99,33.75,-36,32.22,32.22,1031,1029,1033,0.91,51.59,51.59,1651,1651,1653,0.67
