"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-16 16:54:05,20.2641538956209,0.09133,8.24320251279886,293.414153895621,0.0582189817089644,-0.378050712595621,8.06233119881839,0.180871313980473,0,0,-0.0064945927396689,"real-arduino","+1"
