"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-16 15:17:49,17.8579305477066,0.10996,8.32070206319406,291.007930547707,0.057741540961066,-0.375644489247707,8.40996761023645,-0.0892655470423911,0.0153472858411341,0.000177744613292674,0,"arduino","+5"
