"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-16 16:54:05,20.2354496062476,0.09133,8.24412098561044,293.385449606248,0.0582132862287846,-0.378022008306247,8.06262691409729,0.18149407151315,0,0,-0.00557666498102449,"real-arduino","ideal"
