"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-16 15:17:49,19.1525993246396,0.10996,8.2788750725295,292.30259932464,0.0579984280159088,-0.37693915802464,8.39504060163639,-0.116165529106887,0.0172129489463977,0.000197590978384454,0,"real-arduino","ideal"
