"date_time","durafet_temp","v1","trisph","tk","st","eot","omegasph","diff","tempdiff","phdiff","diff_omegasph","logger","tolerance"
2022-12-16 15:17:49,16.5341914729011,0.10996,8.36378672616758,289.684191472901,0.0574788858029547,-0.374320750172901,8.42536773995724,-0.0615810137896684,0.0156684898837511,0.000183127114135928,0,"arduino","ideal"
