Date,Time,J1 diff (mV),J1 oversampled (mV),J2+ (mV),J3 diff (mV),J4 oversampled (mV), J4 (mV), J4+ (mV),J4- (mV), J4+ oversampled (mV),J4- oversampled (mV),Coin battery (mV)
12/15/22,11:37:28,108.75,108.8,34,-36,-12.67,-12.69,39.09,51.78,39.17,51.84,188
12/15/22,11:37:38,108.75,108.8,34,-36,-12.67,-12.69,39.13,51.81,39.17,51.84,186
12/15/22,11:37:48,108.84,108.83,34,-36,-12.67,-12.72,39.13,51.84,39.17,51.84,186
12/15/22,11:37:58,108.72,108.8,34,-36,-12.67,-12.78,39.06,51.84,39.17,51.84,186
12/15/22,11:38:08,108.81,108.79,34,-36,-12.68,-12.72,39.09,51.81,39.16,51.84,186
12/15/22,11:38:18,108.72,108.8,34,-36,-12.68,-12.69,39.13,51.81,39.16,51.84,186
12/15/22,11:38:28,108.72,108.8,34,-36,-12.68,-12.69,39.13,51.81,39.16,51.84,188
12/15/22,11:38:38,108.66,108.77,34,-36,-12.68,-12.66,39.13,51.78,39.16,51.84,186
12/15/22,11:38:47,108.78,108.8,34,-36,-12.69,-12.78,39.03,51.81,39.16,51.84,186
12/15/22,11:38:57,108.75,108.79,34,-36,-12.69,-12.69,39.13,51.81,39.15,51.84,188
12/15/22,11:39:07,108.75,108.76,34,-36,-12.69,-12.75,39.03,51.78,39.15,51.84,186
12/15/22,11:39:17,108.87,108.78,34,-36,-12.69,-12.69,39.13,51.81,39.15,51.84,186
12/15/22,11:39:27,108.69,108.77,34,-36,-12.7,-12.78,39.03,51.81,39.14,51.84,188
12/15/22,11:39:37,108.69,108.78,34,-36,-12.69,-12.72,39.09,51.81,39.15,51.84,186
12/15/22,11:39:47,108.84,108.78,34,-36,-12.7,-12.72,39.06,51.78,39.14,51.84,186
12/15/22,11:39:57,108.78,108.76,34,-36,-12.7,-12.81,39.06,51.88,39.14,51.84,186
12/15/22,11:40:07,108.66,108.77,34,-36,-12.7,-12.75,39.06,51.81,39.15,51.84,188
